episode,trajectory_index,base_instance_index,preference_slot,preference_group_id,update_id,instance_id,instance_seed,pressure_type,cost_profile,w_flow,w_cost,w_variance,preference_source,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,preference_quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual,policy_head_preference_action_scale
416,416,83,1,83,42,train_easy_1000083,1000083,easy,balanced_cost,0.0,1.0,0.0,group_anchor_1,129,129,0,0.0,129,0,0.0,0,0.0,1.8710885302019526,1.9335885302019526,-0.0625,1.8710885302019526,1.9335885302019522,4.440892098500626e-16,quality,-437.80000000000007,-153.16703550049,-4.262500000000001,0.9999999999999998,1.0,-0.13282293959609542,0.0,0.0,-0.0625,46,179.3,True,False,completed,1.0,1.0,437.80000000000007,437.80000000000007,153.16703550049,4.262500000000001,0.18921245054259792,0.13282293959609542,0.12950000000000003,0.10137031213333336,0.75,0,0.0,0,0,0,0.0,2,23,0,0,1656,165.60000000000002,0,0,0,0.0,0,0.0,0,0,10,0.0,0,{},0.0,4,1.0,42,4,67,8,8,74,66,8,0,74,0,66,0,8,0,0,0,74,4,4,0,8,0,74,0,0,66,0,8,54,4,1.3703703703703705,0,10,1310,7.399713900000279,5.886675700000069,0.10318299999971714,0.1238036000017928,8.461629499999617,parallel_episode_batch,pending,0.0055349830848475294,0.00017429299380940697,0.4055212785800298,0.0015669168593982856,5.3557771466438724e-06,0.0,1.0001085485730852,0.09813537998568445,0.0,0.19411057233810425,1.4809848070144653,0.30989906191825867,-0.009057542309165001,0.016413336619734764,1.4900423288345337,0.303056538105011,0.9971948862075806,5e-05,-0.3032514154911041,-0.3038100600242615,-0.20260006189346313,-0.20245853066444397,-0.20197317004203796,0.30321216583251953,-0.3021122217178345,-0.3057449162006378,-0.19780421257019043,-0.2015199214220047,-0.20500272512435913,0.017986217513680458,0.12108569592237473,0.01798621006309986,0.12360464036464691,1.0240485668182373
417,417,83,2,83,42,train_easy_1000083,1000083,easy,balanced_cost,0.0,0.0,1.0,group_anchor_2,134,134,0,0.0,134,0,0.0,0,0.0,1.9196290820262283,1.9821290820262283,-0.0625,1.9196290820262283,1.9821290820262278,4.440892098500626e-16,quality,-436.80000000000007,-183.65998230415994,-1.8533333333333335,0.9999999999999998,1.0,-0.03574183594754436,0.0,0.0,-0.0625,46,176.8,True,False,completed,1.0,1.0,436.80000000000007,436.80000000000007,183.65998230415994,1.8533333333333337,0.18712828848290045,0.03574183594754436,0.12950000000000003,0.10067717051666669,0.75,0,0.0,0,0,0,0.0,2,27,0,0,1592,159.20000000000002,0,0,0,0.0,0,0.0,0,0,11,0.0,0,{},0.0,5,1.0,41,5,68,10,10,76,66,10,0,76,0,66,0,10,0,0,0,76,5,5,0,10,0,76,0,0,66,0,10,55,4,1.3818181818181818,0,10,1310,7.399713900000279,5.886675700000069,0.10703249999960462,0.12355169999682403,8.461629499999617,parallel_episode_batch,pending,0.0055349830848475294,0.00017429299380940697,0.4055212785800298,0.0015669168593982856,5.3557771466438724e-06,0.0,1.0001085485730852,0.09813537998568445,0.0,0.19411057233810425,1.4809848070144653,0.30989906191825867,-0.009057542309165001,0.016413336619734764,1.4900423288345337,0.303056538105011,0.9971948862075806,5e-05,-0.3032514154911041,-0.3038100600242615,-0.20260006189346313,-0.20245853066444397,-0.20197317004203796,0.30321216583251953,-0.3021122217178345,-0.3057449162006378,-0.19780421257019043,-0.2015199214220047,-0.20500272512435913,0.017986217513680458,0.12108569592237473,0.01798621006309986,0.12360464036464691,1.0240485668182373
418,418,83,3,83,42,train_easy_1000083,1000083,easy,balanced_cost,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,129,129,0,0.0,129,0,0.0,0,0.0,1.8685472994801717,1.9310472994801717,-0.0625,1.8685472994801717,1.9310472994801717,0.0,quality,-440.90000000000015,-152.87151363792,-0.628888888888889,0.9999999999999998,1.0,-0.13790540103965643,0.0,0.0,-0.0625,46,177.8,True,False,completed,1.0,1.0,440.90000000000015,440.90000000000015,152.87151363792,0.628888888888889,0.17661150857490063,0.13790540103965643,0.12950000000000003,0.09904332895000001,0.75,0,0.0,0,0,0,0.0,2,23,0,0,1692,169.20000000000002,0,0,0,0.0,0,0.0,0,0,10,0.0,0,{},0.0,4,1.0,42,4,67,8,8,69,61,8,0,69,0,61,0,8,0,0,0,69,4,4,0,8,0,69,0,0,61,0,8,49,4,1.4081632653061225,0,10,1310,7.399713900000279,5.886675700000069,0.1179957999997896,0.16099019999819575,8.461629499999617,parallel_episode_batch,pending,0.0055349830848475294,0.00017429299380940697,0.4055212785800298,0.0015669168593982856,5.3557771466438724e-06,0.0,1.0001085485730852,0.09813537998568445,0.0,0.19411057233810425,1.4809848070144653,0.30989906191825867,-0.009057542309165001,0.016413336619734764,1.4900423288345337,0.303056538105011,0.9971948862075806,5e-05,-0.3032514154911041,-0.3038100600242615,-0.20260006189346313,-0.20245853066444397,-0.20197317004203796,0.30321216583251953,-0.3021122217178345,-0.3057449162006378,-0.19780421257019043,-0.2015199214220047,-0.20500272512435913,0.017986217513680458,0.12108569592237473,0.01798621006309986,0.12360464036464691,1.0240485668182373
419,419,83,4,83,42,train_easy_1000083,1000083,easy,balanced_cost,0.5,0.3,0.2,group_anchor_4,127,127,0,0.0,127,0,0.0,0,0.0,1.837823612372948,1.900323612372948,-0.0625,1.837823612372948,1.9003236123729474,4.440892098500626e-16,quality,-445.59999999999997,-152.52292257960994,-6.902222222222222,0.9999999999999998,1.0,-0.199352775254105,0.0,0.0,-0.0625,46,178.0,True,False,completed,1.0,1.0,445.59999999999997,445.59999999999997,152.52292257960994,6.902222222222222,0.199352775254105,0.199352775254105,0.12950000000000003,0.09340977210000001,0.75,0,0.0,0,0,0,0.0,2,21,0,0,1643,164.3,0,0,0,0.0,0,0.0,0,0,10,0.0,0,{},0.0,4,1.0,42,4,65,8,8,70,62,8,0,70,0,62,0,8,0,0,0,70,4,4,0,8,0,70,0,0,62,0,8,53,4,1.320754716981132,0,10,1310,7.399713900000279,5.886675700000069,0.09643200000027718,0.12728880000122444,8.461629499999617,parallel_episode_batch,pending,0.0055349830848475294,0.00017429299380940697,0.4055212785800298,0.0015669168593982856,5.3557771466438724e-06,0.0,1.0001085485730852,0.09813537998568445,0.0,0.19411057233810425,1.4809848070144653,0.30989906191825867,-0.009057542309165001,0.016413336619734764,1.4900423288345337,0.303056538105011,0.9971948862075806,5e-05,-0.3032514154911041,-0.3038100600242615,-0.20260006189346313,-0.20245853066444397,-0.20197317004203796,0.30321216583251953,-0.3021122217178345,-0.3057449162006378,-0.19780421257019043,-0.2015199214220047,-0.20500272512435913,0.017986217513680458,0.12108569592237473,0.01798621006309986,0.12360464036464691,1.0240485668182373
420,420,84,0,84,43,train_balanced_1000084,1000084,balanced,fixed_cost_dominant,1.0,0.0,0.0,group_anchor_0,201,201,0,0.0,201,0,0.0,0,0.0,1.7488971351463565,1.8113971351463565,-0.0625,1.7488971351463565,1.8113971351463567,-2.220446049250313e-16,quality,-726.8000000000001,-383.16742484761,-5.642222222222223,1.0,1.0,-0.3772057297072867,0.0,0.0,-0.0625,62,214.0,True,False,completed,1.0,1.0,726.8000000000001,726.8000000000001,383.16742484761,5.642222222222223,0.2919897447390523,0.3772057297072867,0.17310000000000003,0.13982466593333334,0.75,0,0.0,0,0,0,0.0,2,58,0,1,1887,188.70000000000002,0,0,0,0.0,0,0.0,0,0,34,0.0,0,{},0.0,10,1.0,52,10,99,20,20,111,91,20,0,111,0,91,0,20,0,0,0,111,10,10,0,20,0,111,0,0,91,0,20,79,3,1.4050632911392404,0,10,2206,13.201870299999882,10.947271600000022,0.1368664000001445,0.17649400000118476,17.267775699999675,parallel_episode_batch,pending,-0.0011379607687039034,0.00010466216101901539,0.3419909034456525,-0.0045055382153285405,3.042737774714104e-05,0.0,1.0001774268490928,0.12287689814610141,0.0,0.3385566174983978,1.4786055088043213,0.2843676507472992,0.0035823327489197254,0.011871310882270336,1.4750232696533203,0.28830280900001526,0.9982572197914124,5e-05,-0.3029944598674774,-0.3039034307003021,-0.2027253359556198,-0.20253774523735046,-0.2020503580570221,0.3031506836414337,-0.3023805320262909,-0.30590566992759705,-0.19786831736564636,-0.20170629024505615,-0.2051272690296173,0.017986217513680458,0.12112013250589371,0.01798621006309986,0.12358864396810532,1.024466872215271
421,421,84,1,84,43,train_balanced_1000084,1000084,balanced,fixed_cost_dominant,0.0,1.0,0.0,group_anchor_1,204,204,0,0.0,204,0,0.0,0,0.0,1.790228834109538,1.852728834109538,-0.0625,1.790228834109538,1.852728834109538,0.0,quality,-749.9999999999998,-417.5194984051901,-5.04,1.0,1.0,-0.29454233178092376,0.0,0.0,-0.0625,62,215.10000000000002,True,False,completed,1.0,1.0,749.9999999999998,749.9999999999998,417.5194984051901,5.04,0.2989843453303415,0.29454233178092376,0.3258000000000001,0.19677466593333337,0.75,0,0.0,0,0,0,0.0,1,57,0,0,1883,188.3,0,0,0,0.0,0,0.0,0,0,37,0.0,0,{},0.0,11,1.0,51,11,98,22,22,106,83,23,1,105,0,83,1,22,1,1,0,105,11,12,0,22,0,105,0,0,83,1,22,70,4,1.5142857142857142,0,10,2206,13.201870299999882,10.947271600000022,0.16065590000016527,0.20662350000156948,17.267775699999675,parallel_episode_batch,pending,-0.0011379607687039034,0.00010466216101901539,0.3419909034456525,-0.0045055382153285405,3.042737774714104e-05,0.0,1.0001774268490928,0.12287689814610141,0.0,0.3385566174983978,1.4786055088043213,0.2843676507472992,0.0035823327489197254,0.011871310882270336,1.4750232696533203,0.28830280900001526,0.9982572197914124,5e-05,-0.3029944598674774,-0.3039034307003021,-0.2027253359556198,-0.20253774523735046,-0.2020503580570221,0.3031506836414337,-0.3023805320262909,-0.30590566992759705,-0.19786831736564636,-0.20170629024505615,-0.2051272690296173,0.017986217513680458,0.12112013250589371,0.01798621006309986,0.12358864396810532,1.024466872215271
422,422,84,2,84,43,train_balanced_1000084,1000084,balanced,fixed_cost_dominant,0.0,0.0,1.0,group_anchor_2,233,233,0,0.0,233,0,0.0,0,0.0,1.920703315848532,1.983203315848532,-0.0625,1.920703315848532,1.9832033158485318,2.220446049250313e-16,quality,-779.7,-621.4555795388201,-1.7380555555555524,1.0,1.0,-0.033593368302936244,0.0,0.0,-0.0625,62,214.5,True,False,completed,1.0,1.0,779.7,779.7,621.4555795388201,1.7380555555555535,0.3186235054162701,0.03359336830293622,0.29810000000000003,0.1865166666666667,0.75,0,0.0,0,0,0,0.0,2,89,0,0,1648,164.8,0,0,0,0.0,0,0.0,0,0,34,0.0,0,{},0.0,16,1.0,46,16,107,32,32,129,97,32,0,129,0,97,0,32,0,0,0,129,16,15,0,31,0,129,0,0,97,0,32,90,4,1.4333333333333333,0,10,2206,13.201870299999882,10.947271600000022,0.16465029999972103,0.1662686000040594,17.267775699999675,parallel_episode_batch,pending,-0.0011379607687039034,0.00010466216101901539,0.3419909034456525,-0.0045055382153285405,3.042737774714104e-05,0.0,1.0001774268490928,0.12287689814610141,0.0,0.3385566174983978,1.4786055088043213,0.2843676507472992,0.0035823327489197254,0.011871310882270336,1.4750232696533203,0.28830280900001526,0.9982572197914124,5e-05,-0.3029944598674774,-0.3039034307003021,-0.2027253359556198,-0.20253774523735046,-0.2020503580570221,0.3031506836414337,-0.3023805320262909,-0.30590566992759705,-0.19786831736564636,-0.20170629024505615,-0.2051272690296173,0.017986217513680458,0.12112013250589371,0.01798621006309986,0.12358864396810532,1.024466872215271
423,423,84,3,84,43,train_balanced_1000084,1000084,balanced,fixed_cost_dominant,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,210,210,0,0.0,210,0,0.0,0,0.0,1.8100349258118236,1.8725349258118236,-0.0625,1.8100349258118236,1.8725349258118233,2.220446049250313e-16,quality,-749.9999999999999,-456.88894891588996,-3.5658333333333343,1.0,1.0,-0.25493014837635347,0.0,0.0,-0.0625,62,216.3,True,False,completed,1.0,1.0,749.9999999999999,749.9999999999999,456.88894891588996,3.5658333333333343,0.2997032929615228,0.25493014837635347,0.18719999999999998,0.15159999999999998,0.75,0,0.0,0,0,0,0.0,2,70,0,0,1742,174.20000000000002,0,0,0,0.0,0,0.0,0,0,33,0.0,0,{},0.0,12,1.0,50,12,100,24,24,121,97,24,0,121,0,97,0,24,0,0,0,121,12,12,0,24,0,121,0,0,97,0,24,84,4,1.4404761904761905,0,10,2206,13.201870299999882,10.947271600000022,0.16834239999980127,0.15655750000223634,17.267775699999675,parallel_episode_batch,pending,-0.0011379607687039034,0.00010466216101901539,0.3419909034456525,-0.0045055382153285405,3.042737774714104e-05,0.0,1.0001774268490928,0.12287689814610141,0.0,0.3385566174983978,1.4786055088043213,0.2843676507472992,0.0035823327489197254,0.011871310882270336,1.4750232696533203,0.28830280900001526,0.9982572197914124,5e-05,-0.3029944598674774,-0.3039034307003021,-0.2027253359556198,-0.20253774523735046,-0.2020503580570221,0.3031506836414337,-0.3023805320262909,-0.30590566992759705,-0.19786831736564636,-0.20170629024505615,-0.2051272690296173,0.017986217513680458,0.12112013250589371,0.01798621006309986,0.12358864396810532,1.024466872215271
424,424,84,4,84,43,train_balanced_1000084,1000084,balanced,fixed_cost_dominant,0.5,0.3,0.2,group_anchor_4,191,191,0,0.0,191,0,0.0,0,0.0,1.802792191588885,1.865292191588885,-0.06250000000000003,1.802792191588885,1.8652921915888845,4.440892098500626e-16,quality,-719.9,-344.1898238454699,-1.3122222222222224,1.0,1.0,-0.26941561682223086,0.0,0.0,-0.06250000000000003,62,220.9,True,False,completed,1.0,1.0,719.9,719.9,344.1898238454699,1.3122222222222224,0.26941561682223086,0.26941561682223086,0.1505,0.13280799926666667,0.75,0,0.0,0,0,0,0.0,2,52,0,1,1895,189.5,0,0,0,0.0,0,0.0,0,0,22,0.0,0,{},0.0,9,1.0,53,9,93,18,18,102,84,18,0,102,0,84,0,18,0,0,0,102,9,9,0,18,0,102,0,0,84,0,18,75,3,1.36,0,10,2206,13.201870299999882,10.947271600000022,0.16696839999985968,0.18057049999924857,17.267775699999675,parallel_episode_batch,pending,-0.0011379607687039034,0.00010466216101901539,0.3419909034456525,-0.0045055382153285405,3.042737774714104e-05,0.0,1.0001774268490928,0.12287689814610141,0.0,0.3385566174983978,1.4786055088043213,0.2843676507472992,0.0035823327489197254,0.011871310882270336,1.4750232696533203,0.28830280900001526,0.9982572197914124,5e-05,-0.3029944598674774,-0.3039034307003021,-0.2027253359556198,-0.20253774523735046,-0.2020503580570221,0.3031506836414337,-0.3023805320262909,-0.30590566992759705,-0.19786831736564636,-0.20170629024505615,-0.2051272690296173,0.017986217513680458,0.12112013250589371,0.01798621006309986,0.12358864396810532,1.024466872215271
425,425,85,0,85,43,train_balanced_1000085,1000085,balanced,balanced_cost,1.0,0.0,0.0,group_anchor_0,240,240,0,0.0,240,0,0.0,0,0.0,1.7372452165659191,1.7997452165659191,-0.0625,1.7372452165659191,1.799745216565919,2.220446049250313e-16,quality,-801.7,-701.6109652518601,-2.66888888888889,1.0,1.0,-0.4005095668681621,0.0,0.0,-0.0625,66,207.0,True,False,completed,1.0,1.0,801.7,801.7,701.6109652518601,2.6688888888888918,0.33408585858280104,0.4005095668681621,0.2959155441,0.22903592401666664,0.75,0,0.0,0,0,0,0.0,2,90,0,0,1588,158.8,0,0,0,0.0,0,0.0,0,0,43,0.0,0,{},0.0,16,0.9375,50,16,111,32,31,135,104,31,0,135,0,104,0,31,0,0,0,135,15,16,1,30,0,135,0,0,104,0,31,93,6,1.4516129032258065,0,10,2206,13.201870299999882,10.947271600000022,0.15038250000043263,0.2046108000026834,17.267775699999675,parallel_episode_batch,pending,-0.0011379607687039034,0.00010466216101901539,0.3419909034456525,-0.0045055382153285405,3.042737774714104e-05,0.0,1.0001774268490928,0.12287689814610141,0.0,0.3385566174983978,1.4786055088043213,0.2843676507472992,0.0035823327489197254,0.011871310882270336,1.4750232696533203,0.28830280900001526,0.9982572197914124,5e-05,-0.3029944598674774,-0.3039034307003021,-0.2027253359556198,-0.20253774523735046,-0.2020503580570221,0.3031506836414337,-0.3023805320262909,-0.30590566992759705,-0.19786831736564636,-0.20170629024505615,-0.2051272690296173,0.017986217513680458,0.12112013250589371,0.01798621006309986,0.12358864396810532,1.024466872215271
426,426,85,1,85,43,train_balanced_1000085,1000085,balanced,balanced_cost,0.0,1.0,0.0,group_anchor_1,241,241,0,0.0,241,0,0.0,0,0.0,1.7342306380584323,1.7967306380584323,-0.0625,1.7342306380584323,1.7967306380584323,0.0,quality,-814.6999999999999,-685.0299088479702,-3.863333333333332,1.0,1.0,-0.40653872388313567,0.0,0.0,-0.0625,66,215.5,True,False,completed,1.0,1.0,814.6999999999999,814.6999999999999,685.0299088479702,3.863333333333332,0.33849547575372213,0.40653872388313567,0.24910000000000004,0.2003166666666667,0.75,0,0.0,0,0,0,0.0,2,92,0,0,1637,163.70000000000002,0,0,0,0.0,0,0.0,0,0,42,0.0,0,{},0.0,16,1.0,50,16,111,32,32,136,104,32,0,136,0,104,0,32,0,0,0,136,16,16,0,32,0,136,0,0,104,0,32,93,4,1.4623655913978495,0,10,2206,13.201870299999882,10.947271600000022,0.1633787000000666,0.20675870000331997,17.267775699999675,parallel_episode_batch,pending,-0.0011379607687039034,0.00010466216101901539,0.3419909034456525,-0.0045055382153285405,3.042737774714104e-05,0.0,1.0001774268490928,0.12287689814610141,0.0,0.3385566174983978,1.4786055088043213,0.2843676507472992,0.0035823327489197254,0.011871310882270336,1.4750232696533203,0.28830280900001526,0.9982572197914124,5e-05,-0.3029944598674774,-0.3039034307003021,-0.2027253359556198,-0.20253774523735046,-0.2020503580570221,0.3031506836414337,-0.3023805320262909,-0.30590566992759705,-0.19786831736564636,-0.20170629024505615,-0.2051272690296173,0.017986217513680458,0.12112013250589371,0.01798621006309986,0.12358864396810532,1.024466872215271
427,427,85,2,85,43,train_balanced_1000085,1000085,balanced,balanced_cost,0.0,0.0,1.0,group_anchor_2,232,232,0,0.0,232,0,0.0,0,0.0,1.9108055660734573,1.9733055660734573,-0.06250000000000003,1.9108055660734573,1.973305566073457,2.220446049250313e-16,quality,-804.0999999999999,-653.71308107272,-2.820000000000003,1.0,1.0,-0.053388867853086,0.0,0.0,-0.06250000000000003,66,208.70000000000002,True,False,completed,1.0,1.0,804.0999999999999,804.0999999999999,653.71308107272,2.8200000000000025,0.32988156984546796,0.053388867853086,0.22560000000000002,0.1727080473,0.75,0,0.0,0,0,0,0.0,2,83,0,0,1557,155.70000000000002,0,0,0,0.0,0,0.0,0,0,46,0.0,0,{},0.0,15,1.0,51,15,107,30,29,123,94,29,0,123,0,94,0,29,0,0,0,123,14,14,0,28,0,123,0,0,94,0,29,85,5,1.4470588235294117,0,10,2206,13.201870299999882,10.947271600000022,0.13378960000000006,0.2322186000005786,17.267775699999675,parallel_episode_batch,pending,-0.0011379607687039034,0.00010466216101901539,0.3419909034456525,-0.0045055382153285405,3.042737774714104e-05,0.0,1.0001774268490928,0.12287689814610141,0.0,0.3385566174983978,1.4786055088043213,0.2843676507472992,0.0035823327489197254,0.011871310882270336,1.4750232696533203,0.28830280900001526,0.9982572197914124,5e-05,-0.3029944598674774,-0.3039034307003021,-0.2027253359556198,-0.20253774523735046,-0.2020503580570221,0.3031506836414337,-0.3023805320262909,-0.30590566992759705,-0.19786831736564636,-0.20170629024505615,-0.2051272690296173,0.017986217513680458,0.12112013250589371,0.01798621006309986,0.12358864396810532,1.024466872215271
428,428,85,3,85,43,train_balanced_1000085,1000085,balanced,balanced_cost,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,232,232,0,0.0,232,0,0.0,0,0.0,1.7771354141872377,1.8396354141872377,-0.0625,1.7771354141872377,1.8396354141872377,0.0,quality,-816.3999999999999,-656.6992289920902,-9.588888888888892,1.0,1.0,-0.3207291716255247,0.0,0.0,-0.0625,66,213.70000000000002,True,False,completed,1.0,1.0,816.3999999999999,816.3999999999999,656.6992289920902,9.588888888888892,0.3535405115910686,0.3207291716255247,0.2691,0.18431119504999996,0.75,0,0.0,0,0,0,0.0,2,81,0,0,1726,172.60000000000002,0,0,0,0.0,0,0.0,0,0,44,0.0,0,{},0.0,15,0.8,51,15,108,30,28,127,99,28,0,127,0,99,0,28,0,0,0,127,13,15,0,28,0,127,0,0,99,0,28,87,5,1.4597701149425288,0,10,2206,13.201870299999882,10.947271600000022,0.14595669999971506,0.23308320000751337,17.267775699999675,parallel_episode_batch,pending,-0.0011379607687039034,0.00010466216101901539,0.3419909034456525,-0.0045055382153285405,3.042737774714104e-05,0.0,1.0001774268490928,0.12287689814610141,0.0,0.3385566174983978,1.4786055088043213,0.2843676507472992,0.0035823327489197254,0.011871310882270336,1.4750232696533203,0.28830280900001526,0.9982572197914124,5e-05,-0.3029944598674774,-0.3039034307003021,-0.2027253359556198,-0.20253774523735046,-0.2020503580570221,0.3031506836414337,-0.3023805320262909,-0.30590566992759705,-0.19786831736564636,-0.20170629024505615,-0.2051272690296173,0.017986217513680458,0.12112013250589371,0.01798621006309986,0.12358864396810532,1.024466872215271
429,429,85,4,85,43,train_balanced_1000085,1000085,balanced,balanced_cost,0.5,0.3,0.2,group_anchor_4,222,222,0,0.0,222,0,0.0,0,0.0,1.7838253713126715,1.8463253713126715,-0.0625,1.7838253713126715,1.846325371312671,4.440892098500626e-16,quality,-768.2,-497.51419925647986,-3.341388888888891,1.0,1.0,-0.3073492573746578,0.0,0.0,-0.0625,66,206.8,True,False,completed,1.0,1.0,768.2,768.2,497.51419925647986,3.3413888888888903,0.3073492573746578,0.3073492573746578,0.232,0.16500804730000002,0.75,0,0.0,0,0,0,0.0,1,67,0,2,1723,172.3,0,0,0,0.0,0,0.0,0,0,38,0.0,0,{},0.0,12,0.9166666666666666,54,12,108,24,24,128,103,25,1,127,0,103,1,24,1,1,0,127,11,13,0,23,0,127,0,0,103,1,24,87,7,1.471264367816092,0,10,2206,13.201870299999882,10.947271600000022,0.13615170000002763,0.2129269000029126,17.267775699999675,parallel_episode_batch,pending,-0.0011379607687039034,0.00010466216101901539,0.3419909034456525,-0.0045055382153285405,3.042737774714104e-05,0.0,1.0001774268490928,0.12287689814610141,0.0,0.3385566174983978,1.4786055088043213,0.2843676507472992,0.0035823327489197254,0.011871310882270336,1.4750232696533203,0.28830280900001526,0.9982572197914124,5e-05,-0.3029944598674774,-0.3039034307003021,-0.2027253359556198,-0.20253774523735046,-0.2020503580570221,0.3031506836414337,-0.3023805320262909,-0.30590566992759705,-0.19786831736564636,-0.20170629024505615,-0.2051272690296173,0.017986217513680458,0.12112013250589371,0.01798621006309986,0.12358864396810532,1.024466872215271
430,430,86,0,86,44,train_high_arrival_pressure_1000086,1000086,high_arrival_pressure,downtime_dominant,1.0,0.0,0.0,group_anchor_0,234,234,0,0.0,234,0,0.0,0,0.0,1.6714272486256778,1.7339272486256778,-0.0625,1.6714272486256778,1.7339272486256774,4.440892098500626e-16,quality,-1364.9000000000003,-673.1726811889603,-11.018055555555554,1.0,1.0,-0.5321455027486451,0.0,0.0,-0.0625,75,127.80000000000001,True,False,completed,1.0,1.0,1364.9000000000003,1364.9000000000003,673.1726811889603,11.018055555555554,0.42288675154711813,0.5321455027486451,0.2775,0.2149958447166667,0.75,0,0.0,0,0,0,0.0,1,62,0,0,1021,102.10000000000001,0,0,0,0.0,0,0.0,0,0,23,0.0,0,{},0.0,12,1.0,63,12,111,24,24,127,100,27,3,124,0,100,3,24,3,3,0,124,14,13,0,24,0,124,0,0,100,3,24,84,6,1.5119047619047619,0,10,1944,11.206912499999817,8.991480699999101,0.18242659999987154,0.17488619999721777,15.338832699999784,parallel_episode_batch,pending,-0.0010569368398958637,0.00020944925493113846,0.3995486209469457,-0.004947698716404697,1.9661249743583012e-05,0.0,0.999999871177058,0.09761866215135782,0.0,0.20907168090343475,1.5725723505020142,0.26777565479278564,-0.0026401937939226627,0.017251649871468544,1.5752123594284058,0.2648085653781891,0.9958493113517761,5e-05,-0.302813321352005,-0.3040216565132141,-0.20278237760066986,-0.2026214897632599,-0.20215889811515808,0.3030250668525696,-0.3023066520690918,-0.30612391233444214,-0.19773469865322113,-0.20164982974529266,-0.20524005591869354,0.017986217513680458,0.12132274359464645,0.01798621006309986,0.12359865009784698,1.0249348878860474
