episode,update_id,instance_id,instance_seed,pressure_type,cost_profile,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_total_reconfiguration_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_production_future_configuration_reuse_value_norm,policy_head_weight_production_configuration_opportunity_cost_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_fatigue_headroom_ratio,policy_head_weight_worker_total_incremental_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_weight_worker_qualification_opportunity_cost_norm,policy_head_weight_worker_recovery_eta_norm,policy_head_weight_worker_remaining_service_capacity_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual
10,2,train_easy_1000010,1000010,easy,labor_dominant,149,149,0,0.0,149,0,0.0,0,0.0,1.9374999999999996,1.9999999999999996,-0.0625,1.9374999999999996,2.0,-4.440892098500626e-16,feasibility,-463.40000000000003,-241.66822987998006,-5.275833333333336,0.9999999999999998,1.0,-0.21677169391920262,0.0,0.0,-0.0625,45,186.9,True,False,completed,1.0,1.0,463.40000000000003,463.40000000000003,241.66822987998006,5.275833333333336,0.21677169391920262,0.1486,0.11280061463333335,0.75,0,0.0,0,0,0,0.0,2,48,0,0,1571,157.10000000000002,0,0,0,0.0,0,0.0,0,0,11,1.116554670035839,16,{},0.0,8,1.0,37,8,73,16,15,83,68,15,0,83,0,68,0,15,0,0,0,83,8,8,1,15,0,81,0,0,68,0,15,59,4,1.4067796610169492,0,10,1911,9.597442400001455,6.684598599938909,0.16161049998481758,0.17804019997129217,19.605739099992206,parallel_episode_batch,feasibility_best,0.0008154016065721711,0.007808026302761088,0.4733850916226705,-1.4435523189604282e-05,0.001576331375084313,0.02122159091134866,1.0003408501545588,0.6638708177953958,0.48333333333333334,2.9197850227355957,0.30676543712615967,0.26780080795288086,0.20092938840389252,0.11307860910892487,0.10583601146936417,0.17649348080158234,0.8217058181762695,0.0001,-0.300151526927948,-0.30024129152297974,-0.3001979887485504,0.30031320452690125,0.19958260655403137,-0.20060785114765167,-0.29969078302383423,0.29991477727890015,-0.24934086203575134,-0.20012764632701874,-0.20033428072929382,-0.14999203383922577,0.1499888151884079,0.01800674945116043,0.018007483333349228,0.01798621006309986,0.01798621006309986
11,2,train_balanced_1000011,1000011,balanced,labor_dominant,229,229,0,0.0,229,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-824.1999999999999,-480.00532623196,-5.199166666666667,1.0000000000000002,1.0,-0.31972247367089096,0.0,0.0,-0.0625,67,217.20000000000002,True,False,completed,1.0,1.0,824.1999999999999,824.1999999999999,480.00532623196,5.199166666666667,0.31972247367089096,0.23240000000000002,0.18655,0.75,0,0.0,0,0,0,0.0,1,69,0,1,1865,186.5,0,0,0,0.0,0,0.0,0,0,21,1.3476207479834557,26,{},0.0,13,1.0,54,13,110,26,26,127,100,27,1,126,0,100,1,26,1,1,0,126,14,12,0,25,0,126,0,0,100,1,26,85,5,1.4941176470588236,0,10,1911,9.597442400001455,6.684598599938909,0.20060989999910817,0.22260430024471134,19.605739099992206,parallel_episode_batch,feasibility_best,0.0008154016065721711,0.007808026302761088,0.4733850916226705,-1.4435523189604282e-05,0.001576331375084313,0.02122159091134866,1.0003408501545588,0.6638708177953958,0.48333333333333334,2.9197850227355957,0.30676543712615967,0.26780080795288086,0.20092938840389252,0.11307860910892487,0.10583601146936417,0.17649348080158234,0.8217058181762695,0.0001,-0.300151526927948,-0.30024129152297974,-0.3001979887485504,0.30031320452690125,0.19958260655403137,-0.20060785114765167,-0.29969078302383423,0.29991477727890015,-0.24934086203575134,-0.20012764632701874,-0.20033428072929382,-0.14999203383922577,0.1499888151884079,0.01800674945116043,0.018007483333349228,0.01798621006309986,0.01798621006309986
12,2,train_balanced_1000012,1000012,balanced,balanced_cost,187,187,0,0.0,187,0,0.0,0,0.0,1.9374999999999993,1.9999999999999993,-0.0625,1.9374999999999993,2.0,-6.661338147750939e-16,feasibility,-647.3000000000001,-475.14219850056014,-3.4622222222222248,0.9999999999999998,1.0,-0.28478345378611125,0.0,0.0,-0.0625,55,216.10000000000002,True,False,completed,1.0,1.0,647.3000000000001,647.3000000000001,475.14219850056014,3.4622222222222248,0.28478345378611125,0.16100000000000003,0.1489666666666667,0.75,0,0.0,0,0,0,0.0,3,66,0,0,1726,172.60000000000002,0,0,0,0.0,0,0.0,0,0,19,1.5540269762277603,22,{},0.0,11,1.0,44,11,88,22,22,104,82,22,0,104,0,82,0,22,0,0,0,104,11,11,0,22,0,104,0,0,82,0,22,74,4,1.4054054054054055,0,10,1911,9.597442400001455,6.684598599938909,0.2720199000032153,0.20001129992306232,19.605739099992206,parallel_episode_batch,feasibility_best,0.0008154016065721711,0.007808026302761088,0.4733850916226705,-1.4435523189604282e-05,0.001576331375084313,0.02122159091134866,1.0003408501545588,0.6638708177953958,0.48333333333333334,2.9197850227355957,0.30676543712615967,0.26780080795288086,0.20092938840389252,0.11307860910892487,0.10583601146936417,0.17649348080158234,0.8217058181762695,0.0001,-0.300151526927948,-0.30024129152297974,-0.3001979887485504,0.30031320452690125,0.19958260655403137,-0.20060785114765167,-0.29969078302383423,0.29991477727890015,-0.24934086203575134,-0.20012764632701874,-0.20033428072929382,-0.14999203383922577,0.1499888151884079,0.01800674945116043,0.018007483333349228,0.01798621006309986,0.01798621006309986
13,2,train_balanced_1000013,1000013,balanced,downtime_dominant,183,183,0,0.0,183,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-698.1,-436.86965031050005,-15.694722222222227,0.9999999999999999,1.0,-0.3228879849930103,0.0,0.0,-0.0625,59,216.10000000000002,True,False,completed,1.0,1.0,698.1,698.1,436.86965031050005,15.694722222222227,0.3228879849930103,0.21450000000000002,0.14628240788333335,0.75,0,0.0,0,0,0,0.0,2,52,0,0,1820,182.0,0,0,0,0.0,0,0.0,0,0,15,1.4558717235922813,18,{},0.0,9,1.0,50,9,88,18,18,96,78,18,0,96,0,78,0,18,0,0,0,96,9,9,0,18,0,96,0,0,78,0,18,68,3,1.411764705882353,0,10,1911,9.597442400001455,6.684598599938909,0.26201720000244677,0.18047119968105108,19.605739099992206,parallel_episode_batch,feasibility_best,0.0008154016065721711,0.007808026302761088,0.4733850916226705,-1.4435523189604282e-05,0.001576331375084313,0.02122159091134866,1.0003408501545588,0.6638708177953958,0.48333333333333334,2.9197850227355957,0.30676543712615967,0.26780080795288086,0.20092938840389252,0.11307860910892487,0.10583601146936417,0.17649348080158234,0.8217058181762695,0.0001,-0.300151526927948,-0.30024129152297974,-0.3001979887485504,0.30031320452690125,0.19958260655403137,-0.20060785114765167,-0.29969078302383423,0.29991477727890015,-0.24934086203575134,-0.20012764632701874,-0.20033428072929382,-0.14999203383922577,0.1499888151884079,0.01800674945116043,0.018007483333349228,0.01798621006309986,0.01798621006309986
14,2,train_balanced_1000014,1000014,balanced,fixed_cost_dominant,167,167,0,0.0,167,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-583.5000000000002,-411.97438604715995,-11.424722222222222,1.0,1.0,-0.2883135002484898,0.0,0.0,-0.0625,48,213.4,True,False,completed,1.0,1.0,583.5000000000002,583.5000000000002,411.97438604715995,11.424722222222222,0.2883135002484898,0.22610000000000008,0.16005341153333336,0.75,0,0.0,0,0,0,0.0,2,56,0,0,1768,176.8,0,0,0,0.0,0,0.0,0,0,14,1.0657394751906395,20,{},0.0,10,1.0,38,10,79,20,20,95,75,20,0,95,0,75,0,20,0,0,0,95,10,10,0,20,0,94,0,0,75,0,20,66,4,1.4393939393939394,0,10,1911,9.597442400001455,6.684598599938909,0.1812377999885939,0.1591263998125214,19.605739099992206,parallel_episode_batch,feasibility_best,0.0008154016065721711,0.007808026302761088,0.4733850916226705,-1.4435523189604282e-05,0.001576331375084313,0.02122159091134866,1.0003408501545588,0.6638708177953958,0.48333333333333334,2.9197850227355957,0.30676543712615967,0.26780080795288086,0.20092938840389252,0.11307860910892487,0.10583601146936417,0.17649348080158234,0.8217058181762695,0.0001,-0.300151526927948,-0.30024129152297974,-0.3001979887485504,0.30031320452690125,0.19958260655403137,-0.20060785114765167,-0.29969078302383423,0.29991477727890015,-0.24934086203575134,-0.20012764632701874,-0.20033428072929382,-0.14999203383922577,0.1499888151884079,0.01800674945116043,0.018007483333349228,0.01798621006309986,0.01798621006309986
15,2,train_balanced_1000015,1000015,balanced,balanced_cost,207,207,0,0.0,207,0,0.0,0,0.0,1.9374999999999996,1.9999999999999996,-0.0625,1.9374999999999996,2.0,-4.440892098500626e-16,feasibility,-783.4999999999997,-570.7447372632503,-7.9247222222222184,0.9999999999999997,1.0,-0.33387434841954405,0.0,0.0,-0.0625,59,216.10000000000002,True,False,completed,1.0,1.0,783.4999999999997,783.4999999999997,570.7447372632503,7.9247222222222184,0.33387434841954405,0.15750000000000003,0.14726666666666668,0.75,0,0.0,0,0,0,0.0,2,72,0,1,1787,178.70000000000002,0,0,0,0.0,0,0.0,0,0,28,1.790224775671959,26,{},0.0,13,1.0,46,13,98,26,24,112,88,24,0,112,0,88,0,24,0,0,0,112,11,13,0,24,0,112,0,0,88,0,24,77,4,1.4545454545454546,0,10,1911,9.597442400001455,6.684598599938909,0.2621662000019569,0.1580043003486935,19.605739099992206,parallel_episode_batch,feasibility_best,0.0008154016065721711,0.007808026302761088,0.4733850916226705,-1.4435523189604282e-05,0.001576331375084313,0.02122159091134866,1.0003408501545588,0.6638708177953958,0.48333333333333334,2.9197850227355957,0.30676543712615967,0.26780080795288086,0.20092938840389252,0.11307860910892487,0.10583601146936417,0.17649348080158234,0.8217058181762695,0.0001,-0.300151526927948,-0.30024129152297974,-0.3001979887485504,0.30031320452690125,0.19958260655403137,-0.20060785114765167,-0.29969078302383423,0.29991477727890015,-0.24934086203575134,-0.20012764632701874,-0.20033428072929382,-0.14999203383922577,0.1499888151884079,0.01800674945116043,0.018007483333349228,0.01798621006309986,0.01798621006309986
16,2,train_balanced_1000016,1000016,balanced,balanced_cost,226,226,0,0.0,226,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-832.1,-623.4108566695601,-23.834722222222226,1.0,1.0,-0.38450520408798855,0.0,0.0,-0.0625,64,223.4,True,False,completed,1.0,1.0,832.1,832.1,623.4108566695601,23.834722222222226,0.38450520408798855,0.24409999999999996,0.19835000000000003,0.75,0,0.0,0,0,0,0.0,2,78,0,0,1914,191.4,0,0,0,0.0,0,0.0,0,0,26,1.7748636156320572,28,{},0.0,14,1.0,50,14,107,28,27,113,86,27,0,113,0,86,0,27,0,0,0,113,13,13,1,25,0,111,0,0,86,0,27,79,4,1.4303797468354431,0,10,1911,9.597442400001455,6.684598599938909,0.2660456999728922,0.18425210015266202,19.605739099992206,parallel_episode_batch,feasibility_best,0.0008154016065721711,0.007808026302761088,0.4733850916226705,-1.4435523189604282e-05,0.001576331375084313,0.02122159091134866,1.0003408501545588,0.6638708177953958,0.48333333333333334,2.9197850227355957,0.30676543712615967,0.26780080795288086,0.20092938840389252,0.11307860910892487,0.10583601146936417,0.17649348080158234,0.8217058181762695,0.0001,-0.300151526927948,-0.30024129152297974,-0.3001979887485504,0.30031320452690125,0.19958260655403137,-0.20060785114765167,-0.29969078302383423,0.29991477727890015,-0.24934086203575134,-0.20012764632701874,-0.20033428072929382,-0.14999203383922577,0.1499888151884079,0.01800674945116043,0.018007483333349228,0.01798621006309986,0.01798621006309986
17,2,train_balanced_1000017,1000017,balanced,balanced_cost,204,204,0,0.0,204,0,0.0,0,0.0,1.9374999999999998,1.9999999999999998,-0.0625,1.9374999999999998,2.0,-2.220446049250313e-16,feasibility,-646.8999999999999,-652.8480636701402,-13.592222222222228,0.9999999999999998,1.0,-0.3363744796466262,0.0,0.0,-0.0625,51,206.0,True,False,completed,1.0,1.0,646.8999999999999,646.8999999999999,652.8480636701402,13.592222222222228,0.3363744796466262,0.18240000000000003,0.1564120174166667,0.75,0,0.0,0,0,0,0.0,2,87,0,1,1487,148.70000000000002,0,0,0,0.0,0,0.0,0,0,18,2.04252278059721,30,{},0.0,15,1.0,36,15,93,30,30,118,88,30,0,118,0,88,0,30,0,0,0,118,15,14,0,29,0,116,0,0,88,0,30,79,4,1.4936708860759493,0,10,1911,9.597442400001455,6.684598599938909,0.20571509998990223,0.14986759985913523,19.605739099992206,parallel_episode_batch,feasibility_best,0.0008154016065721711,0.007808026302761088,0.4733850916226705,-1.4435523189604282e-05,0.001576331375084313,0.02122159091134866,1.0003408501545588,0.6638708177953958,0.48333333333333334,2.9197850227355957,0.30676543712615967,0.26780080795288086,0.20092938840389252,0.11307860910892487,0.10583601146936417,0.17649348080158234,0.8217058181762695,0.0001,-0.300151526927948,-0.30024129152297974,-0.3001979887485504,0.30031320452690125,0.19958260655403137,-0.20060785114765167,-0.29969078302383423,0.29991477727890015,-0.24934086203575134,-0.20012764632701874,-0.20033428072929382,-0.14999203383922577,0.1499888151884079,0.01800674945116043,0.018007483333349228,0.01798621006309986,0.01798621006309986
18,2,train_balanced_1000018,1000018,balanced,fixed_cost_dominant,207,207,0,0.0,207,0,0.0,0,0.0,1.9374999999999996,1.9999999999999996,-0.0625,1.9374999999999996,2.0,-4.440892098500626e-16,feasibility,-803.5999999999997,-352.45608273657,-7.131388888888888,1.0,1.0,-0.3036852381972887,0.0,0.0,-0.0625,69,219.4,True,False,completed,1.0,1.0,803.5999999999997,803.5999999999997,352.45608273657,7.131388888888888,0.3036852381972887,0.3047655161,0.23314033701666667,0.75,0,0.0,0,0,0,0.0,2,48,0,1,1929,192.9,0,0,0,0.0,0,0.0,0,0,38,1.2539396211504936,18,{},0.0,9,1.0,60,9,102,18,18,107,89,18,0,107,0,89,0,18,0,0,0,107,9,7,0,16,0,107,0,0,89,0,18,77,4,1.3896103896103895,0,10,1911,9.597442400001455,6.684598599938909,0.32806599998730235,0.17190249988925643,19.605739099992206,parallel_episode_batch,feasibility_best,0.0008154016065721711,0.007808026302761088,0.4733850916226705,-1.4435523189604282e-05,0.001576331375084313,0.02122159091134866,1.0003408501545588,0.6638708177953958,0.48333333333333334,2.9197850227355957,0.30676543712615967,0.26780080795288086,0.20092938840389252,0.11307860910892487,0.10583601146936417,0.17649348080158234,0.8217058181762695,0.0001,-0.300151526927948,-0.30024129152297974,-0.3001979887485504,0.30031320452690125,0.19958260655403137,-0.20060785114765167,-0.29969078302383423,0.29991477727890015,-0.24934086203575134,-0.20012764632701874,-0.20033428072929382,-0.14999203383922577,0.1499888151884079,0.01800674945116043,0.018007483333349228,0.01798621006309986,0.01798621006309986
19,2,train_easy_1000019,1000019,easy,labor_dominant,152,152,0,0.0,152,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-469.59999999999997,-318.7903643580001,-3.6688888888888904,1.0,1.0,-0.22682360962417772,0.0,0.0,-0.0625,44,178.4,True,False,completed,1.0,1.0,469.59999999999997,469.59999999999997,318.7903643580001,3.6688888888888904,0.22682360962417772,0.15400000000000003,0.12533333333333335,0.75,0,0.0,0,0,0,0.0,2,53,0,0,1537,153.70000000000002,0,0,0,0.0,0,0.0,0,0,17,1.0440393164753914,18,{},0.0,9,1.0,35,9,73,18,17,83,66,17,0,83,0,66,0,17,0,0,0,83,8,9,0,17,0,83,0,0,66,0,17,56,6,1.4821428571428572,0,10,1911,9.597442400001455,6.684598599938909,0.21165149999433197,0.13336740003433079,19.605739099992206,parallel_episode_batch,feasibility_best,0.0008154016065721711,0.007808026302761088,0.4733850916226705,-1.4435523189604282e-05,0.001576331375084313,0.02122159091134866,1.0003408501545588,0.6638708177953958,0.48333333333333334,2.9197850227355957,0.30676543712615967,0.26780080795288086,0.20092938840389252,0.11307860910892487,0.10583601146936417,0.17649348080158234,0.8217058181762695,0.0001,-0.300151526927948,-0.30024129152297974,-0.3001979887485504,0.30031320452690125,0.19958260655403137,-0.20060785114765167,-0.29969078302383423,0.29991477727890015,-0.24934086203575134,-0.20012764632701874,-0.20033428072929382,-0.14999203383922577,0.1499888151884079,0.01800674945116043,0.018007483333349228,0.01798621006309986,0.01798621006309986
20,3,train_fatigue_bottleneck_1000020,1000020,fatigue_bottleneck,balanced_cost,328,328,0,0.0,328,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-1747.3000000000002,-1304.5902852610793,-9.43888888888888,1.0000000000000002,1.0,-0.49800884064478246,0.0,0.0,-0.0625,82,164.3,True,False,completed,1.0,1.0,1747.3000000000002,1747.3000000000002,1304.5902852610793,9.438888888888883,0.49800884064478246,0.7497282265999999,0.6999296753166666,0.75,35,0.24822695035460993,7,7,15,0.078125,0,106,1,1,1048,104.80000000000001,0,0,0,0.0,0,0.0,0,0,47,2.4616938680410385,50,{},6.6000000000000005,25,0.88,57,25,143,50,53,187,122,65,12,175,0,122,12,53,12,12,0,175,29,42,2,50,28,175,0,0,122,12,53,104,8,1.7980769230769231,0,10,2226,11.940142900013598,8.102743500290671,0.49089139999705367,0.2837040001177229,22.880328100000042,parallel_episode_batch,feasibility_best,0.0004448391231042998,0.005791103214557682,0.4638350865670613,-0.0012979603904698575,0.001390521733888558,0.020848214253783227,0.9992146764482771,0.47446776117597306,0.3142857142857143,2.0431978702545166,0.4424148201942444,0.31349658966064453,0.16990092396736145,0.09167417138814926,0.27251389622688293,0.26443636417388916,0.9144877195358276,0.0001,-0.3002408444881439,-0.3008931875228882,-0.3009399175643921,0.300642728805542,0.1994798630475998,-0.20099346339702606,-0.2995104193687439,0.29977673292160034,-0.2489953190088272,-0.20022663474082947,-0.2006406933069229,-0.15013805031776428,0.14988377690315247,0.017977891489863396,0.018006961792707443,0.01798621006309986,0.01798621006309986
21,3,train_balanced_1000021,1000021,balanced,fixed_cost_dominant,140,140,0,0.0,140,0,0.0,0,0.0,1.9374999999999993,1.9999999999999993,-0.0625,1.9374999999999993,2.0,-6.661338147750939e-16,feasibility,-543.1000000000003,-235.54616558002994,-11.373333333333335,1.0,1.0,-0.2500408536651856,0.0,0.0,-0.0625,47,197.20000000000002,True,False,completed,1.0,1.0,543.1000000000003,543.1000000000003,235.54616558002994,11.373333333333335,0.2500408536651856,0.1487753623,0.12357329095000003,0.75,0,0.0,0,0,0,0.0,3,36,0,0,1720,172.0,0,0,0,0.0,0,0.0,0,0,12,0.5046414583921432,12,{},0.0,6,1.0,41,6,69,12,12,77,65,12,0,77,0,65,0,12,0,0,0,77,6,6,0,12,0,77,0,0,65,0,12,58,2,1.3275862068965518,0,10,2226,11.940142900013598,8.102743500290671,0.2188591999874916,0.18038429983425885,22.880328100000042,parallel_episode_batch,feasibility_best,0.0004448391231042998,0.005791103214557682,0.4638350865670613,-0.0012979603904698575,0.001390521733888558,0.020848214253783227,0.9992146764482771,0.47446776117597306,0.3142857142857143,2.0431978702545166,0.4424148201942444,0.31349658966064453,0.16990092396736145,0.09167417138814926,0.27251389622688293,0.26443636417388916,0.9144877195358276,0.0001,-0.3002408444881439,-0.3008931875228882,-0.3009399175643921,0.300642728805542,0.1994798630475998,-0.20099346339702606,-0.2995104193687439,0.29977673292160034,-0.2489953190088272,-0.20022663474082947,-0.2006406933069229,-0.15013805031776428,0.14988377690315247,0.017977891489863396,0.018006961792707443,0.01798621006309986,0.01798621006309986
22,3,train_balanced_1000022,1000022,balanced,downtime_dominant,287,287,0,0.0,287,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-1032.5,-1002.4468270478097,-11.771388888888893,1.0000000000000002,1.0,-0.41953904337815734,0.0,0.0,-0.0625,77,202.3,True,False,completed,1.0,1.0,1032.5,1032.5,1002.4468270478097,11.771388888888891,0.41953904337815734,0.26130000000000003,0.18342111038333334,0.75,0,0.0,0,0,0,0.0,2,113,0,2,1468,146.8,0,0,0,0.0,0,0.0,0,0,42,3.017042323946953,40,{},0.0,20,1.0,57,20,133,40,37,137,100,37,0,137,0,100,0,37,0,0,0,137,17,17,2,32,0,137,0,0,100,0,37,97,4,1.4123711340206186,0,10,2226,11.940142900013598,8.102743500290671,0.43493830002262257,0.23754449994885363,22.880328100000042,parallel_episode_batch,feasibility_best,0.0004448391231042998,0.005791103214557682,0.4638350865670613,-0.0012979603904698575,0.001390521733888558,0.020848214253783227,0.9992146764482771,0.47446776117597306,0.3142857142857143,2.0431978702545166,0.4424148201942444,0.31349658966064453,0.16990092396736145,0.09167417138814926,0.27251389622688293,0.26443636417388916,0.9144877195358276,0.0001,-0.3002408444881439,-0.3008931875228882,-0.3009399175643921,0.300642728805542,0.1994798630475998,-0.20099346339702606,-0.2995104193687439,0.29977673292160034,-0.2489953190088272,-0.20022663474082947,-0.2006406933069229,-0.15013805031776428,0.14988377690315247,0.017977891489863396,0.018006961792707443,0.01798621006309986,0.01798621006309986
23,3,train_balanced_1000023,1000023,balanced,balanced_cost,287,287,0,0.0,287,0,0.0,0,0.0,1.9375000000000002,2.0,-0.0625,1.9375000000000002,2.0,0.0,feasibility,-950.6,-989.2127340164002,-27.958055555555557,1.0,1.0,-0.4419205509462048,0.0,0.0,-0.0625,71,208.3,True,False,completed,1.0,1.0,950.6,950.6,989.2127340164002,27.958055555555557,0.4419205509462048,0.36499999999999994,0.25983333333333336,0.75,0,0.0,0,0,0,0.0,2,128,0,0,1451,145.1,0,0,0,0.0,0,0.0,0,0,40,2.789487197995186,46,{},0.0,23,0.9130434782608695,48,23,127,46,43,149,106,43,0,149,0,106,0,43,0,0,0,149,21,21,1,41,0,149,0,0,106,0,43,101,4,1.4752475247524752,0,10,2226,11.940142900013598,8.102743500290671,0.39226979998056777,0.20944399980362505,22.880328100000042,parallel_episode_batch,feasibility_best,0.0004448391231042998,0.005791103214557682,0.4638350865670613,-0.0012979603904698575,0.001390521733888558,0.020848214253783227,0.9992146764482771,0.47446776117597306,0.3142857142857143,2.0431978702545166,0.4424148201942444,0.31349658966064453,0.16990092396736145,0.09167417138814926,0.27251389622688293,0.26443636417388916,0.9144877195358276,0.0001,-0.3002408444881439,-0.3008931875228882,-0.3009399175643921,0.300642728805542,0.1994798630475998,-0.20099346339702606,-0.2995104193687439,0.29977673292160034,-0.2489953190088272,-0.20022663474082947,-0.2006406933069229,-0.15013805031776428,0.14988377690315247,0.017977891489863396,0.018006961792707443,0.01798621006309986,0.01798621006309986
24,3,train_balanced_1000024,1000024,balanced,downtime_dominant,240,240,0,0.0,240,0,0.0,0,0.0,1.9375000000000007,2.000000000000001,-0.0625,1.9375000000000007,2.0,8.881784197001252e-16,feasibility,-825.3,-711.90494625982,-2.7088888888888896,1.0,1.0,-0.33878289775853954,0.0,0.0,-0.0625,70,208.0,True,False,completed,1.0,1.0,825.3,825.3,711.90494625982,2.7088888888888896,0.33878289775853954,0.2146,0.17196666666666668,0.75,0,0.0,0,0,0,0.0,2,82,0,0,1675,167.5,0,0,0,0.0,0,0.0,0,0,32,1.994441531598568,28,{},0.0,14,0.9285714285714286,56,14,114,28,28,131,103,28,0,131,0,103,0,28,0,0,0,131,14,14,0,28,0,131,0,0,103,0,28,91,5,1.4395604395604396,0,10,2226,11.940142900013598,8.102743500290671,0.27043820000835694,0.14942590016289614,22.880328100000042,parallel_episode_batch,feasibility_best,0.0004448391231042998,0.005791103214557682,0.4638350865670613,-0.0012979603904698575,0.001390521733888558,0.020848214253783227,0.9992146764482771,0.47446776117597306,0.3142857142857143,2.0431978702545166,0.4424148201942444,0.31349658966064453,0.16990092396736145,0.09167417138814926,0.27251389622688293,0.26443636417388916,0.9144877195358276,0.0001,-0.3002408444881439,-0.3008931875228882,-0.3009399175643921,0.300642728805542,0.1994798630475998,-0.20099346339702606,-0.2995104193687439,0.29977673292160034,-0.2489953190088272,-0.20022663474082947,-0.2006406933069229,-0.15013805031776428,0.14988377690315247,0.017977891489863396,0.018006961792707443,0.01798621006309986,0.01798621006309986
