update_id,episode_start,episode_end,episode_count,parallel_envs,transition_count,environment_step_count,forced_action_count,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,transitions_per_second,reward_phase,preference_stage,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,counterfactual_loss,counterfactual_eligible_count,counterfactual_high_flow_commit_flip_count,counterfactual_high_flow_commit_flip_rate,counterfactual_state_scale_mean,counterfactual_state_scale_max,counterfactual_low_flow_identity_violation_count,counterfactual_monotonicity_violation_count,counterfactual_flow_cost_flip_count,counterfactual_flow_variance_flip_count,counterfactual_coefficient_mean,canonical_teacher_kl,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual,policy_head_centered_production_pair_scale,policy_head_centered_worker_variance_scale,policy_head_centered_stage_index,counterfactual_constraint_status
101,1000,1009,10,10,2152,2152,0,0.0,2152,0,0.0,0,12.00290789999417,8.706697199871996,3.5394663000188302,3.147878300223965,45.85821559999022,37.19250283829315,quality,production_pair,pending,-0.0008174936382976524,0.00014535573577364522,0.5899915160501704,-0.006642930879024789,8.075777446613168e-06,0.0,0.9999784739578471,0.10481401417842683,0.0,0.0,64.0,34.529411764705884,0.5395220588235294,0.0,0.0,0.0,0.0,24.0,34.529411764705884,0.42910396965111003,3.599042422726651e-05,0.2880120277404785,1.5460902452468872,0.28152400255203247,-0.0009878970449790359,0.013120722956955433,1.547078013420105,0.27940449118614197,0.9978278875350952,2.5e-05,-0.3015761375427246,-0.32313621044158936,-0.2154870480298996,-0.21623529493808746,-0.2157311588525772,0.3172801733016968,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.01849418133497238,0.13224849104881287,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
102,1010,1019,10,10,2038,2038,0,0.0,2038,0,0.0,0,11.087410099979024,8.072264000104042,2.8759004999592435,2.9548839004710317,43.51094369997736,37.3271327459259,quality,production_pair,pending,0.00036790491867577657,8.507253812695126e-05,0.5683211269788444,-0.005271256224659737,9.459227257035963e-07,0.0,0.9999947138130665,0.08168179536005482,0.0,0.0,64.0,36.21875,0.56591796875,0.0,0.0,0.0,0.0,24.0,36.21875,0.43664553202688694,3.0271334011899853e-05,0.23735013604164124,1.5042369365692139,0.2706828713417053,0.0010834727436304092,0.009619051590561867,1.5031533241271973,0.27321356534957886,0.9987371563911438,2.5e-05,-0.3015502095222473,-0.32319262623786926,-0.2155483216047287,-0.216278076171875,-0.21577799320220947,0.31730586290359497,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018498709425330162,0.1322907954454422,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
103,1020,1029,10,10,2436,2436,0,0.0,2436,0,0.0,0,13.9927553999878,9.982571899949107,5.434425299987197,3.9351366005139425,54.710381100012455,35.45689649845886,quality,production_pair,pending,0.0012996822643356447,0.00012975216528642565,0.6268561898897855,-0.004901122773448244,5.582920633829557e-07,0.0,0.9999962754738636,0.11995865918027285,0.01282051282051282,0.0,64.0,36.53846153846154,0.5709134615384616,0.0,0.0,0.0,0.0,24.0,36.53846153846154,0.4404661594293056,5.762477445760175e-05,0.5082957148551941,1.5691044330596924,0.26717859506607056,0.0003026319027412683,0.012090743519365788,1.5688018798828125,0.26691681146621704,0.9979521036148071,2.5e-05,-0.3015623688697815,-0.3231940269470215,-0.21549618244171143,-0.21628564596176147,-0.21580474078655243,0.3173467218875885,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018502237275242805,0.13226450979709625,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
104,1030,1039,10,10,2277,2277,0,0.0,2277,0,0.0,0,12.180276400002185,9.333621300203959,3.250036400015233,3.6912778003315907,50.3739651000069,36.400409395095444,quality,production_pair,pending,-0.0005192564955602089,0.00013739545101998374,0.6310407461391555,-0.006758730949109627,2.758228923285502e-06,0.0,1.0000588016377554,0.09465836945714222,0.0,0.0,64.0,36.388888888888886,0.5685763888888888,0.0,0.0,0.0,0.0,24.0,36.388888888888886,0.44057202380564475,4.469636246540176e-05,0.2610040009021759,1.5663628578186035,0.26659825444221497,9.446152398595586e-05,0.01247328333556652,1.5662682056427002,0.26401129364967346,0.9978110194206238,2.5e-05,-0.30147263407707214,-0.323175311088562,-0.2154649794101715,-0.21626926958560944,-0.21581369638442993,0.31731218099594116,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.01850874163210392,0.13225699961185455,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
105,1040,1049,10,10,2163,2163,0,0.0,2163,0,0.0,0,11.802708399976837,8.626372599974275,3.775314999948023,3.150139000004856,46.5638195000065,37.058911636931846,quality,production_pair,pending,0.0001432699534822913,0.00013358340391492033,0.6167166158556938,-0.0059547961675835885,4.1846823554060524e-07,0.0,1.0000037226606817,0.0854768236989484,0.0,0.0,64.0,37.0,0.578125,0.0,0.0,0.0,0.0,24.220588235294116,37.0,0.44514673948287964,4.6178167154079455e-05,0.16719269752502441,1.5445735454559326,0.274502694606781,-0.00011400622315704823,0.012154357507824898,1.5446875095367432,0.27724793553352356,0.9980394840240479,2.5e-05,-0.3016320466995239,-0.32320457696914673,-0.21548059582710266,-0.21629582345485687,-0.21582603454589844,0.3173845708370209,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.01851518265902996,0.13226886093616486,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
106,1050,1059,10,10,2212,2212,0,0.0,2212,0,0.0,0,11.675708800001303,9.027866599877598,2.605991099961102,3.374010900646681,48.61977309998474,36.68599918761927,quality,production_pair,not_promoted,0.0006039564431245838,0.00017205536257409093,0.6047888389655522,-0.005355811065861157,1.5237240794314338e-05,0.0,1.0001091139657157,0.15352822025971755,0.014285714285714285,0.0,64.0,36.07142857142857,0.5636160714285714,0.0,0.0,0.0,0.0,26.0,36.07142857142857,0.44583995512553626,4.1861341222621764e-05,0.697340190410614,1.5457762479782104,0.28477954864501953,-0.0012240128125995398,0.01380933541804552,1.5470004081726074,0.28337639570236206,0.9976485967636108,2.5e-05,-0.30171459913253784,-0.3232620656490326,-0.21552476286888123,-0.21633659303188324,-0.21588733792304993,0.31744512915611267,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018520288169384003,0.13231725990772247,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
107,1060,1069,10,10,2135,2135,0,0.0,2135,0,0.0,0,12.915635400015162,8.628594199981308,4.22316790005425,3.131212299747858,46.340973799990024,36.0297362407941,quality,production_pair,pending,0.004580825854859808,0.00011594395292537657,0.5832067061873043,-0.0011912602691582458,6.329007402762406e-06,0.0,1.000015469158397,0.12381447120295729,0.0,0.0,64.0,34.88235294117647,0.5450367647058824,0.0,0.0,0.0,0.0,26.75,34.88235294117647,0.44535640802453547,4.017783168605734e-05,0.42271217703819275,1.5109400749206543,0.279634028673172,0.00011641700257314369,0.011872701346874237,1.5108237266540527,0.2843266427516937,0.9981973171234131,2.5e-05,-0.3017406463623047,-0.32324984669685364,-0.21551533043384552,-0.21632610261440277,-0.21588875353336334,0.31744322180747986,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018522892147302628,0.13232658803462982,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
108,1070,1079,10,10,2092,2092,0,0.0,2092,0,0.0,0,10.995059200009564,8.362246900360333,2.222790999978315,2.9504055999568664,45.11691780001274,37.28259298365425,quality,production_pair,pending,-0.0010330360947233257,0.00016467949447387858,0.5564905070897305,-0.006513451788729678,5.620223894087565e-07,0.0,0.9999710375612433,0.08023133823140101,0.0,0.0,64.0,34.90909090909091,0.5454545454545454,0.0,0.0,0.0,0.0,27.954545454545453,34.90909090909091,0.45140386801777466,4.2987769878285086e-05,0.19810305535793304,1.5409003496170044,0.2776729464530945,7.967048441059887e-05,0.013193590566515923,1.5408207178115845,0.28163695335388184,0.9977423548698425,2.5e-05,-0.3016625642776489,-0.3233186900615692,-0.21549645066261292,-0.21636895835399628,-0.21594005823135376,0.317454069852829,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018519354984164238,0.13233789801597595,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
109,1080,1089,10,10,2232,2232,0,0.0,2232,0,0.0,0,13.139303700008895,9.089101200166624,4.1924656000046525,3.700523400475504,49.11277060001157,35.85422694901696,quality,production_pair,pending,-0.00023585096267717226,0.0001561429598950781,0.6886158415249416,-0.007040655558479817,1.5319790683016826e-06,0.0,1.0000323925699506,0.1517870015331677,0.0,0.0,64.0,35.042857142857144,0.5475446428571429,0.0,0.0,0.0,0.0,28.0,35.042857142857144,0.4540627875498363,6.56355404446783e-05,0.35732680559158325,1.5828057527542114,0.2638595998287201,-0.00043282995466142893,0.013137079775333405,1.5832386016845703,0.2647252380847931,0.997521162033081,2.5e-05,-0.30169108510017395,-0.3232523202896118,-0.21541760861873627,-0.21632105112075806,-0.2158905565738678,0.3174442648887634,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018522659316658974,0.1323045939207077,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
110,1090,1099,10,10,2401,2401,0,0.0,2401,0,0.0,0,13.854303600004641,9.863872600457398,3.4461147000838537,3.7917239008529577,52.1705854999891,36.365074333767076,quality,production_pair,pending,-0.0019270840444062885,8.079968651336937e-05,0.6262299343943596,-0.008146788227972329,8.000604922424253e-06,0.0,1.0001870793731589,0.10946344750884332,0.0,0.0,64.0,36.86842105263158,0.5760690789473685,0.0,0.0,0.0,0.0,28.592105263157894,36.86842105263158,0.46172724703424856,4.388914719225125e-05,0.4573267102241516,1.5701689720153809,0.2577662765979767,0.00018500062287785113,0.009634120389819145,1.5699840784072876,0.2596648633480072,0.998603105545044,2.5e-05,-0.3016849458217621,-0.32330596446990967,-0.21544674038887024,-0.21635207533836365,-0.21590745449066162,0.3174554705619812,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.01852978952229023,0.13232439756393433,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
111,1100,1109,10,10,2501,2501,0,0.0,2501,0,0.0,0,13.194307300000219,10.092244399798801,2.9094300000579096,3.735326599853579,54.77615119999973,36.795396929682354,quality,production_pair,pending,-0.0001817572396248579,0.00011976986693298385,0.6046879246830941,-0.006166021630633622,7.012473653844609e-06,0.0,0.999934733659029,0.09367974810302257,0.0,0.0,64.0,37.0,0.578125,0.0,0.0,0.0,0.0,30.6625,37.0,0.47298538908362386,5.4612410121990254e-05,0.31822270154953003,1.5999819040298462,0.26207923889160156,-0.0001362298644380644,0.011482440866529942,1.6001181602478027,0.261760413646698,0.9980804324150085,2.5e-05,-0.3017036020755768,-0.3232080936431885,-0.21542154252529144,-0.21627697348594666,-0.21584682166576385,0.3173998296260834,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.01853823848068714,0.13231368362903595,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
112,1110,1119,10,10,2206,2206,0,0.0,2206,0,0.0,0,11.71133320001536,8.846364500350319,2.920423099974869,3.4460144002805464,48.26741539998329,36.77969366636718,quality,production_pair,pending,-0.002124154261712517,0.00010665645282382943,0.6414573733295713,-0.008481842422458743,2.215028341327395e-05,0.0,1.000026399748666,0.13014395654733693,0.0,0.0,64.0,37.18571428571428,0.5810267857142857,0.0,0.0,0.0,0.0,33.52857142857143,37.18571428571428,0.4859757649047034,7.11504050091857e-05,0.36146998405456543,1.5448514223098755,0.2629338502883911,0.0005890129250474274,0.01068067830055952,1.5442625284194946,0.2635650336742401,0.9983499050140381,2.5e-05,-0.3016752302646637,-0.32319021224975586,-0.21541130542755127,-0.21626412868499756,-0.21584337949752808,0.3173348605632782,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.01854626089334488,0.1323356181383133,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
113,1120,1129,10,10,2207,2207,0,0.0,2207,0,0.0,0,12.536872700002277,8.751991400204133,4.398973600065801,3.4451193988788873,47.50646669999696,36.75678305127759,quality,production_pair,pending,-0.0019605064365480628,0.00015091216207240775,0.6300890215805599,-0.008182938852613526,1.885334656240697e-06,0.0,1.0000574682440078,0.1482109505949276,0.0,0.0,64.0,37.08571428571429,0.5794642857142858,0.0,0.0,0.0,0.0,35.48571428571429,37.08571428571429,0.49511080852576667,6.001766206671684e-05,0.43894460797309875,1.591119408607483,0.27388864755630493,-0.0002657428558450192,0.013056307099759579,1.5913851261138916,0.2718064486980438,0.9977275729179382,2.5e-05,-0.30164891481399536,-0.32326894998550415,-0.21549324691295624,-0.21632111072540283,-0.2158787101507187,0.3174425959587097,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.01855713501572609,0.1323842853307724,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
114,1130,1139,10,10,2306,2306,0,0.0,2306,0,0.0,0,14.557817499997327,9.348274099815171,5.044229899998754,3.555044100910891,51.294643500004895,35.01767382694965,quality,production_pair,pending,-0.003935038665863308,0.00013539226745558916,0.6086031903286238,-0.009950138243643655,1.0283059767774634e-06,0.0,0.9999889675024394,0.09354114010174935,0.0,0.0,64.0,37.0,0.578125,0.0,0.0,0.0,0.0,35.7027027027027,37.0,0.49586608885107814,6.46990732806247e-05,0.25986894965171814,1.5187326669692993,0.27205660939216614,-0.0004104073450434953,0.011952673085033894,1.5191428661346436,0.27275601029396057,0.9980697631835938,2.5e-05,-0.30165261030197144,-0.32335758209228516,-0.2155561000108719,-0.21637438237667084,-0.2159336656332016,0.3175238072872162,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018564043566584587,0.1324392408132553,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
115,1140,1149,10,10,2271,2271,0,0.0,2271,0,0.0,0,15.710847499984084,9.246133600390749,6.721885600010864,3.4541217001969926,49.746645799983526,34.694270823858815,quality,production_pair,pending,0.001259670075443056,0.00011007992311028324,0.6567487820155091,-0.0052470570404289495,1.0603139647476686e-05,0.0,0.9999984353780746,0.10801498886818688,0.0,0.0,64.0,37.625,0.587890625,0.0,0.0,0.0,0.0,36.93055555555556,37.625,0.5046989052659936,0.0001144166297611567,0.31762513518333435,1.580074429512024,0.2653615176677704,-0.0028286182787269354,0.010710738599300385,1.5829031467437744,0.2679476737976074,0.9983708262443542,2.5e-05,-0.3016638159751892,-0.32334989309310913,-0.21552494168281555,-0.21636703610420227,-0.21591730415821075,0.3175012171268463,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.0185618344694376,0.1324317306280136,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
116,1150,1159,10,10,2309,2309,0,0.0,2309,0,0.0,0,12.237272600003053,9.278588200046215,2.8716989999520592,3.8098572003655136,51.792116600001464,36.061565303825155,quality,production_pair,pending,0.00414379733941845,0.00011943052162973185,0.6984995821037808,-0.0027758930668209656,2.983592551350275e-06,0.0,1.0000465045104157,0.11335245731941147,0.0,0.0,64.0,38.04054054054054,0.5943834459459459,0.0,0.0,0.0,0.0,38.04054054054054,37.7027027027027,0.5156021464515377,0.00011181656663752251,0.30415865778923035,1.5475800037384033,0.28041911125183105,0.00011796219041571021,0.011213396675884724,1.547461986541748,0.27989503741264343,0.9984009861946106,2.5e-05,-0.3017376959323883,-0.32350510358810425,-0.21561302244663239,-0.2164713442325592,-0.21601520478725433,0.31767335534095764,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018562141805887222,0.13247616589069366,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
117,1160,1169,10,10,2281,2281,0,0.0,2281,0,0.0,0,13.849411900009727,9.121204500232125,6.019059700018261,3.3553327001573052,50.16509620001307,35.63254749120204,quality,production_pair,pending,0.0012633834267035127,0.0001272676986445731,0.5825383683873547,-0.004494347926487939,7.794145555332458e-06,0.0,0.9999675990806686,0.10409769120936592,0.0,0.0,64.0,40.333333333333336,0.6302083333333334,0.0,0.0,0.0,0.0,40.333333333333336,38.34722222222222,0.5237244110968378,8.036167954135938e-05,0.2673424482345581,1.5647341012954712,0.26471731066703796,-0.00391711201518774,0.011863588355481625,1.5686511993408203,0.26684489846229553,0.9979915022850037,2.5e-05,-0.3017060160636902,-0.3235771059989929,-0.21565644443035126,-0.2165224701166153,-0.21606197953224182,0.31769445538520813,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018572429195046425,0.1325153261423111,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
118,1170,1179,10,10,2640,2640,0,0.0,2640,0,0.0,0,15.749540399992839,10.981949400244048,6.652893199963728,4.266543599573197,58.79737749998458,35.413938957774135,quality,production_pair,pending,0.002923030140144484,0.00010135924380197789,0.6262304534514745,-0.0032820516096849347,1.0619987733662128e-05,0.0,0.9999660771517527,0.10708595391008116,0.011904761904761904,0.0,64.0,41.0,0.640625,0.0,0.0,0.0,0.0,41.0,39.0,0.5358858676183791,0.00013085340682058208,1.0121382474899292,1.576499104499817,0.23849254846572876,-0.00014254638517741114,0.010359109379351139,1.5766416788101196,0.24129702150821686,0.9981133341789246,2.5e-05,-0.3015598654747009,-0.32353153824806213,-0.21560832858085632,-0.21649502217769623,-0.21604156494140625,0.31755006313323975,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018578266724944115,0.13249532878398895,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
119,1180,1189,10,10,2537,2537,0,0.0,2537,0,0.0,0,14.093691599991871,10.505875099945115,3.9428387999359984,4.2483984985155985,57.2018531000067,35.58427122866277,quality,production_pair,pending,-0.0008725238789338618,9.427295221939858e-05,0.6843061126768589,-0.007659026204055408,1.2078594784270535e-05,0.0,0.9999618902802467,0.1018015675013885,0.0,0.0,64.0,41.0,0.640625,0.0,0.0,0.0,0.0,41.0,39.525,0.5491015441715718,0.0001884146009615506,0.3008604645729065,1.6336997747421265,0.23315373063087463,-0.0009626366663724184,0.010149961337447166,1.6346622705459595,0.23286302387714386,0.9981048703193665,2.5e-05,-0.3015916645526886,-0.32344603538513184,-0.2155405730009079,-0.21643215417861938,-0.21593661606311798,0.31747138500213623,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.01858724281191826,0.13246960937976837,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
120,1190,1199,10,10,2153,2153,0,0.0,2153,0,0.0,0,11.96020060000592,8.611888600076782,2.9964462999778334,3.345485400321195,47.198140400025295,36.39385357339321,quality,production_pair,pending,-0.0005539061830324285,0.00013179376593838883,0.6390531768693644,-0.006867902141119189,3.593637934366544e-06,0.0,0.9999890213503557,0.13739773751619985,0.0,0.0,64.0,41.0,0.640625,0.0,0.0,0.0,0.0,41.0,41.0,0.5588320563821232,0.0002127723409477553,0.3743603825569153,1.5354331731796265,0.27131590247154236,-0.0008516027010045946,0.01182358618825674,1.5362845659255981,0.27211177349090576,0.9981008768081665,2.5e-05,-0.3016417920589447,-0.32343029975891113,-0.21551476418972015,-0.21642059087753296,-0.21592026948928833,0.31750577688217163,-0.32070186734199524,-0.32415035367012024,-0.1943478286266327,-0.21488246321678162,-0.2251509726047516,0.018593601882457733,0.1324634999036789,0.01798621006309986,0.12828756868839264,0.0,0.0,1.0,constraint_satisfied
121,1200,1209,10,10,2367,2367,0,0.0,2367,0,0.0,0,13.943688800005475,9.418799300212413,6.189423299947521,3.7235110989422537,52.666632799984654,35.5350333573581,quality,worker_variance,pending,-0.00012765132595558425,0.00011350433531923634,0.6589047989329776,-0.006648298056412337,4.3856089946161405e-06,0.0,0.9999448423450058,0.11817953896683615,0.0,0.0,64.0,41.0,0.640625,0.0,0.0,0.0,0.0,41.0,41.0,0.5591544710301064,0.00023298180088671429,0.32964402437210083,1.5770692825317383,0.25887686014175415,-0.0005389357102103531,0.010950431227684021,1.5776079893112183,0.2587582468986511,0.9982107281684875,2.5e-05,-0.3017570674419403,-0.3234708309173584,-0.21552206575870514,-0.21645162999629974,-0.21595965325832367,0.31763285398483276,-0.3206816017627716,-0.32427459955215454,-0.19423940777778625,-0.2148764282464981,-0.2252308428287506,0.018589425832033157,0.13250544667243958,0.01798621006309986,0.12836402654647827,0.0,0.0005666260258294642,2.0,constraint_satisfied
122,1210,1219,10,10,2273,2273,0,0.0,2273,0,0.0,0,12.470425400009844,9.061943999986397,3.7549032000242732,3.291904199781129,49.78867890001857,36.50871668577736,quality,worker_variance,pending,-0.0002767363589050041,0.000198829497498486,0.5844763885769579,-0.006011513635005233,1.6260415911517612e-06,0.0,1.0000000223517418,0.11919035809114575,0.0,0.0,64.0,41.0,0.640625,0.0,0.0,0.0,0.0,41.0,40.513888888888886,0.5550066389971309,0.0002114293035144025,0.36240315437316895,1.5707118511199951,0.265524297952652,-0.0004693418159149587,0.015019750222563744,1.571181058883667,0.26814547181129456,0.9968002438545227,2.5e-05,-0.3017802834510803,-0.32366156578063965,-0.2156699150800705,-0.21658717095851898,-0.21609316766262054,0.3178144097328186,-0.3208165764808655,-0.32449281215667725,-0.19417990744113922,-0.21497894823551178,-0.22534342110157013,0.01859603449702263,0.13260428607463837,0.01798621006309986,0.12841105461120605,0.0,0.0011388052953407168,2.0,constraint_satisfied
123,1220,1229,10,10,1989,1989,0,0.0,1989,0,0.0,0,12.16784569999436,8.219706399919232,3.9857650000194553,3.306946800381411,44.785699200001545,34.92319931081486,quality,worker_variance,pending,-0.020868044637609273,9.3547015637796e-05,0.656589743681252,-0.027378043028875254,1.0794220713705727e-05,0.0,0.9998768791556358,0.11324708763277158,0.0,0.0,64.0,41.125,0.642578125,0.0,0.0,0.0,0.0,41.125,41.0,0.5592032298445702,0.0001824967973504954,0.2620568871498108,1.507970929145813,0.2806074917316437,0.0013410546816885471,0.010105568915605545,1.5066299438476562,0.28315210342407227,0.9987030625343323,2.5e-05,-0.3017343580722809,-0.3237758278846741,-0.2157311588525772,-0.21667033433914185,-0.216154083609581,0.3178645670413971,-0.3209027349948883,-0.3244994282722473,-0.19419796764850616,-0.21503588557243347,-0.2254450023174286,0.01860400289297104,0.13264994323253632,0.01798621006309986,0.12841717898845673,0.0,0.001082026632502675,2.0,constraint_satisfied
124,1230,1239,10,10,2224,2224,0,0.0,2224,0,0.0,0,12.855244000005769,8.900866999960272,3.74704730004305,3.1441345004132017,48.96337150002364,35.97621819917565,quality,worker_variance,pending,0.0006259274535945484,6.937027688504063e-05,0.5776417366095952,-0.005108101998588868,2.6636668260542658e-06,0.0,1.0000119090080262,0.06569494400173426,0.0,0.0,64.0,42.885714285714286,0.6700892857142857,0.0,0.0,0.0,0.0,42.885714285714286,41.0,0.5683270420346941,0.00015402643917436114,0.1327979564666748,1.5099601745605469,0.2657168209552765,-0.0011575878597795963,0.008233916945755482,1.5111178159713745,0.26638707518577576,0.9990397691726685,2.5e-05,-0.30168890953063965,-0.323898047208786,-0.2158253788948059,-0.21676018834114075,-0.2162388414144516,0.31794217228889465,-0.3209444284439087,-0.32455822825431824,-0.19417543709278107,-0.21506600081920624,-0.22554157674312592,0.018614085391163826,0.13271455466747284,0.01798621006309986,0.12846970558166504,0.0,0.0011857606004923582,2.0,constraint_satisfied
125,1240,1249,10,10,2347,2347,0,0.0,2347,0,0.0,0,13.620912100013811,9.706967300036922,4.413602999964496,3.927499500423437,52.3855726000038,35.55711246654791,quality,worker_variance,pending,-0.00031654066028627187,0.00012285676210602696,0.6755312576487258,-0.007001713490919085,6.7865538908704735e-06,0.0,1.0000020861625671,0.12429111994601585,0.0,0.0,64.0,43.0,0.671875,0.0,0.0,0.0,0.0,43.0,41.0,0.5753319279567616,0.00017422228100602642,0.2685661315917969,1.5771058797836304,0.25887542963027954,0.0018559268210083246,0.011446572840213776,1.5752497911453247,0.2614343762397766,0.9980449080467224,2.5e-05,-0.30168503522872925,-0.32391873002052307,-0.21580716967582703,-0.21677467226982117,-0.21625679731369019,0.3179764449596405,-0.3212069869041443,-0.32485294342041016,-0.1941843330860138,-0.21524469554424286,-0.22573071718215942,0.01862315647304058,0.13274149596691132,0.01798621006309986,0.12858742475509644,0.0,0.0016693351790308952,2.0,constraint_satisfied
126,1250,1259,10,10,2091,2091,0,0.0,2091,0,0.0,0,11.365749499993399,8.577577299933182,2.1138215999817476,3.4333715992688667,46.57414609999978,36.08912267353561,quality,worker_variance,not_promoted,0.0007486484775489026,0.011593265648998291,0.6871065506429384,-0.00031819329226643526,8.839670527143453e-07,0.0,0.9999886606678818,0.0816776194525036,0.0,0.0,64.0,43.0,0.671875,0.0,0.0,0.0,0.0,43.0,41.24242424242424,0.5837699671586355,0.0001518270452255489,0.24196143448352814,1.519317626953125,0.3354779779911041,-0.014858451671898365,0.11496178060770035,1.5341761112213135,0.28244149684906006,0.8825700283050537,2.5e-05,-0.3018859326839447,-0.3239167332649231,-0.21579189598560333,-0.21677325665950775,-0.21626083552837372,0.31809425354003906,-0.3212631940841675,-0.3248695433139801,-0.19417494535446167,-0.21526481211185455,-0.2257961630821228,0.01862514391541481,0.13273955881595612,0.01798621006309986,0.1285988688468933,0.0,0.0018192790448665619,2.0,constraint_satisfied
