episode,trajectory_index,base_instance_index,preference_slot,preference_group_id,update_id,instance_id,instance_seed,pressure_type,cost_profile,w_flow,w_cost,w_variance,preference_source,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,preference_quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,counterfactual_loss,counterfactual_eligible_count,counterfactual_high_flow_commit_flip_count,counterfactual_high_flow_commit_flip_rate,counterfactual_state_scale_mean,counterfactual_state_scale_max,counterfactual_low_flow_identity_violation_count,counterfactual_monotonicity_violation_count,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual,policy_head_preference_action_scale,policy_head_preference_action_scale_production,policy_head_preference_action_scale_worker
10,10,2,0,2,2,train_easy_1000002,1000002,easy,balanced_cost,1.0,0.0,0.0,group_anchor_0,142,142,0,0.0,142,0,0.0,0,0.0,1.9374999999999998,1.9999999999999998,-0.0625,1.9374999999999998,2.0,-2.220446049250313e-16,feasibility,-636.7000000000002,-327.46461809896005,-16.258055555555554,0.9999999999999998,1.0,-0.3466543256928187,0.0,0.0,-0.0625,43,189.8,True,False,completed,1.0,1.0,636.7000000000002,636.7000000000002,327.46461809896005,16.258055555555554,0.2964073940831782,0.3466543256928187,0.2701,0.16281048790000002,0.75,0,0.0,0,0,1,0.005988023952095809,2,41,0,1,1697,169.70000000000002,0,0,0,0.0,0,0.0,0,0,13,0.0,0,{},0.0,8,0.875,35,8,71,16,12,51,39,12,0,51,0,39,0,12,0,0,0,51,6,8,3,11,0,51,0,0,39,0,12,38,4,1.3421052631578947,0,10,1569,13.639828600003966,6.6267678000440355,0.17564750000019558,0.24545960003160872,12.047850800008746,parallel_episode_batch,feasibility_best,-0.0012060993164777756,0.06323349133133888,0.8838146436214447,0.021572501007467507,6.535181710205506e-05,0.0,0.9997417235374451,0.8202541410923004,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142530679702759,0.026019683107733727,0.33535683155059814,0.1335035264492035,0.2670259177684784,-0.10748384147882462,0.1787414848804474,0.3659953474998474,0.0001,-0.30015459656715393,-0.3004153370857239,-0.20036232471466064,-0.20031623542308807,-0.20030245184898376,0.3002086579799652,-0.29973405599594116,-0.29927748441696167,-0.20005083084106445,-0.19971543550491333,-0.19969908893108368,0.01798621006309986,0.11960826814174652,0.01798621006309986,0.11962392926216125,1.0006285905838013,1.0006285905838013,1.0006285905838013
11,11,2,1,2,2,train_easy_1000002,1000002,easy,balanced_cost,0.0,1.0,0.0,group_anchor_1,150,150,0,0.0,150,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-1061.4999999999998,-363.53348372777003,-26.400000000000002,0.9999999999999998,1.0,-0.2666113359636056,0.0,0.0,-0.0625,43,237.20000000000002,True,False,completed,1.0,1.0,1061.4999999999998,1061.4999999999998,363.53348372777003,26.400000000000002,0.38378271389845975,0.2666113359636056,0.33580000000000004,0.17455,0.75,0,0.0,0,0,4,0.010723860589812333,1,48,0,2,2206,220.60000000000002,0,0,0,0.0,0,0.0,0,0,16,0.0,0,{},0.0,9,0.8888888888888888,34,9,75,18,14,52,37,15,2,50,1,36,1,14,1,1,1,50,6,10,2,13,0,50,1,0,36,1,14,27,9,1.9259259259259258,0,10,1569,13.639828600003966,6.6267678000440355,0.17328989999077749,0.8340041000483325,12.047850800008746,parallel_episode_batch,feasibility_best,-0.0012060993164777756,0.06323349133133888,0.8838146436214447,0.021572501007467507,6.535181710205506e-05,0.0,0.9997417235374451,0.8202541410923004,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142530679702759,0.026019683107733727,0.33535683155059814,0.1335035264492035,0.2670259177684784,-0.10748384147882462,0.1787414848804474,0.3659953474998474,0.0001,-0.30015459656715393,-0.3004153370857239,-0.20036232471466064,-0.20031623542308807,-0.20030245184898376,0.3002086579799652,-0.29973405599594116,-0.29927748441696167,-0.20005083084106445,-0.19971543550491333,-0.19969908893108368,0.01798621006309986,0.11960826814174652,0.01798621006309986,0.11962392926216125,1.0006285905838013,1.0006285905838013,1.0006285905838013
12,12,2,2,2,2,train_easy_1000002,1000002,easy,balanced_cost,0.0,0.0,1.0,group_anchor_2,151,151,0,0.0,151,0,0.0,0,0.0,1.9374999999999998,1.9999999999999998,-0.0625,1.9374999999999998,2.0,-2.220446049250313e-16,feasibility,-1388.1,-382.7841390842003,-8.398055555555556,0.9999999999999998,1.0,-0.1438071092549695,0.0,0.0,-0.0625,43,215.0,True,False,completed,1.0,1.0,1388.1,1388.1,382.7841390842003,8.398055555555556,0.37997751945920716,0.1438071092549695,0.3647,0.18793333333333337,0.75,0,0.0,0,0,1,0.0015723270440251573,1,45,1,3,1953,195.3,0,0,0,0.0,0,0.0,0,0,12,0.0,0,{},0.0,9,1.0,34,9,75,18,15,38,20,18,3,35,0,20,3,15,3,3,0,35,6,4,0,7,0,33,0,0,20,3,15,22,11,1.7272727272727273,0,10,1569,13.639828600003966,6.6267678000440355,0.17660540000360925,0.5372934999468271,12.047850800008746,parallel_episode_batch,feasibility_best,-0.0012060993164777756,0.06323349133133888,0.8838146436214447,0.021572501007467507,6.535181710205506e-05,0.0,0.9997417235374451,0.8202541410923004,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142530679702759,0.026019683107733727,0.33535683155059814,0.1335035264492035,0.2670259177684784,-0.10748384147882462,0.1787414848804474,0.3659953474998474,0.0001,-0.30015459656715393,-0.3004153370857239,-0.20036232471466064,-0.20031623542308807,-0.20030245184898376,0.3002086579799652,-0.29973405599594116,-0.29927748441696167,-0.20005083084106445,-0.19971543550491333,-0.19969908893108368,0.01798621006309986,0.11960826814174652,0.01798621006309986,0.11962392926216125,1.0006285905838013,1.0006285905838013,1.0006285905838013
13,13,2,3,2,2,train_easy_1000002,1000002,easy,balanced_cost,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,160,160,0,0.0,160,0,0.0,0,0.0,1.9375000000000002,2.0,-0.0625,1.9375000000000002,2.0,0.0,feasibility,-656.0,-446.83669510436005,-15.686666666666662,0.9999999999999998,1.0,-0.3003652613324165,0.0,0.0,-0.0625,43,187.0,True,False,completed,1.0,1.0,656.0,656.0,446.83669510436005,15.686666666666662,0.3171373389151794,0.3003652613324165,0.324,0.1787,0.75,0,0.0,0,0,0,0.0,1,58,0,1,1585,158.5,0,0,0,0.0,0,0.0,0,0,16,0.0,0,{},0.0,11,0.9090909090909091,32,11,75,22,20,65,44,21,1,64,0,44,1,20,1,1,0,64,8,10,1,16,0,64,0,0,44,1,20,45,8,1.4444444444444444,0,10,1569,13.639828600003966,6.6267678000440355,0.20221579998906236,0.2712964999373071,12.047850800008746,parallel_episode_batch,feasibility_best,-0.0012060993164777756,0.06323349133133888,0.8838146436214447,0.021572501007467507,6.535181710205506e-05,0.0,0.9997417235374451,0.8202541410923004,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142530679702759,0.026019683107733727,0.33535683155059814,0.1335035264492035,0.2670259177684784,-0.10748384147882462,0.1787414848804474,0.3659953474998474,0.0001,-0.30015459656715393,-0.3004153370857239,-0.20036232471466064,-0.20031623542308807,-0.20030245184898376,0.3002086579799652,-0.29973405599594116,-0.29927748441696167,-0.20005083084106445,-0.19971543550491333,-0.19969908893108368,0.01798621006309986,0.11960826814174652,0.01798621006309986,0.11962392926216125,1.0006285905838013,1.0006285905838013,1.0006285905838013
14,14,2,4,2,2,train_easy_1000002,1000002,easy,balanced_cost,0.5,0.3,0.2,group_anchor_4,120,120,0,0.0,120,0,0.0,0,0.0,-0.1778846153846152,-0.1153846153846152,-0.0625,-0.1778846153846152,-0.11538461538461542,2.220446049250313e-16,feasibility,-2631.0999999999995,-207.35016643123006,-5.818888888888889,0.6923076923076923,0.0,-0.4157581541367434,-1.0,-0.3076923076923077,-0.0625,39,240.0,False,True,horizon,0.6923076923076923,0.9069767441860465,,2631.0999999999995,207.35016643123006,5.818888888888889,0.4157581541367434,0.4157581541367434,0.2389,0.15005341558333332,0.75,0,0.0,0,0,33,0.03767123287671233,2,28,0,0,2233,223.3,0,0,0,0.0,0,0.0,0,0,9,0.0,0,{},0.0,5,1.0,36,5,61,10,8,26,18,8,0,26,0,18,0,8,0,0,0,26,2,4,1,5,1,26,0,0,18,0,8,18,4,1.4444444444444444,0,10,1569,13.639828600003966,6.6267678000440355,0.1910912999883294,1.1342215998884058,12.047850800008746,parallel_episode_batch,feasibility_best,-0.0012060993164777756,0.06323349133133888,0.8838146436214447,0.021572501007467507,6.535181710205506e-05,0.0,0.9997417235374451,0.8202541410923004,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142530679702759,0.026019683107733727,0.33535683155059814,0.1335035264492035,0.2670259177684784,-0.10748384147882462,0.1787414848804474,0.3659953474998474,0.0001,-0.30015459656715393,-0.3004153370857239,-0.20036232471466064,-0.20031623542308807,-0.20030245184898376,0.3002086579799652,-0.29973405599594116,-0.29927748441696167,-0.20005083084106445,-0.19971543550491333,-0.19969908893108368,0.01798621006309986,0.11960826814174652,0.01798621006309986,0.11962392926216125,1.0006285905838013,1.0006285905838013,1.0006285905838013
15,15,3,0,3,2,train_balanced_1000003,1000003,balanced,balanced_cost,1.0,0.0,0.0,group_anchor_0,186,186,0,0.0,186,0,0.0,0,0.0,0.2946428571428569,0.3571428571428569,-0.0625,0.2946428571428569,0.3571428571428572,-3.3306690738754696e-16,feasibility,-1751.8999999999994,-460.1192354854901,-21.178055555555567,0.9285714285714283,0.0,-0.5934821640299467,-1.0,-0.07142857142857142,-0.0625,55,240.0,False,True,horizon,0.9285714285714286,0.9649122807017544,,1751.8999999999994,460.1192354854901,21.178055555555567,0.4507856704574348,0.5934821640299467,0.22990000000000005,0.17066666666666672,0.75,0,0.0,0,0,6,0.009404388714733543,1,45,0,4,2059,205.9,0,0,0,0.0,0,0.0,0,0,10,0.0,0,{},0.0,10,0.9,46,10,91,20,19,62,38,24,5,57,0,38,5,19,5,5,0,57,10,11,0,16,0,57,0,0,38,5,19,32,8,1.9375,0,10,1569,13.639828600003966,6.6267678000440355,0.12400219999835826,0.7026189999160124,12.047850800008746,parallel_episode_batch,feasibility_best,-0.0012060993164777756,0.06323349133133888,0.8838146436214447,0.021572501007467507,6.535181710205506e-05,0.0,0.9997417235374451,0.8202541410923004,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142530679702759,0.026019683107733727,0.33535683155059814,0.1335035264492035,0.2670259177684784,-0.10748384147882462,0.1787414848804474,0.3659953474998474,0.0001,-0.30015459656715393,-0.3004153370857239,-0.20036232471466064,-0.20031623542308807,-0.20030245184898376,0.3002086579799652,-0.29973405599594116,-0.29927748441696167,-0.20005083084106445,-0.19971543550491333,-0.19969908893108368,0.01798621006309986,0.11960826814174652,0.01798621006309986,0.11962392926216125,1.0006285905838013,1.0006285905838013,1.0006285905838013
16,16,3,1,3,2,train_balanced_1000003,1000003,balanced,balanced_cost,0.0,1.0,0.0,group_anchor_1,94,94,0,0.0,94,0,0.0,0,0.0,-0.9910714285714288,-0.9285714285714288,-0.0625,-0.9910714285714288,-0.9285714285714286,-2.220446049250313e-16,feasibility,-4080.8,-131.70900249768,-8.414722222222226,0.2857142857142857,0.0,-0.116380626297925,-1.0,-0.7142857142857143,-0.0625,30,240.0,False,True,horizon,0.2857142857142857,0.5263157894736842,,4080.8,131.70900249768,8.414722222222226,0.45010531826722366,0.116380626297925,0.24790000000000004,0.13823931616666665,0.75,0,0.0,0,0,114,0.16056338028169015,3,18,0,0,2294,229.4,0,0,0,0.0,0,0.0,0,0,4,0.0,0,{},0.0,3,1.0,31,3,49,6,5,20,15,5,0,20,0,15,0,5,0,0,0,20,3,3,1,5,0,20,0,0,15,0,5,14,3,1.4285714285714286,0,10,1569,13.639828600003966,6.6267678000440355,0.14737530000275,1.2230701999505982,12.047850800008746,parallel_episode_batch,feasibility_best,-0.0012060993164777756,0.06323349133133888,0.8838146436214447,0.021572501007467507,6.535181710205506e-05,0.0,0.9997417235374451,0.8202541410923004,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142530679702759,0.026019683107733727,0.33535683155059814,0.1335035264492035,0.2670259177684784,-0.10748384147882462,0.1787414848804474,0.3659953474998474,0.0001,-0.30015459656715393,-0.3004153370857239,-0.20036232471466064,-0.20031623542308807,-0.20030245184898376,0.3002086579799652,-0.29973405599594116,-0.29927748441696167,-0.20005083084106445,-0.19971543550491333,-0.19969908893108368,0.01798621006309986,0.11960826814174652,0.01798621006309986,0.11962392926216125,1.0006285905838013,1.0006285905838013,1.0006285905838013
17,17,3,2,3,2,train_balanced_1000003,1000003,balanced,balanced_cost,0.0,0.0,1.0,group_anchor_2,193,193,0,0.0,193,0,0.0,0,0.0,-0.1339285714285715,-0.07142857142857151,-0.0625,-0.1339285714285715,-0.0714285714285714,-1.1102230246251565e-16,feasibility,-2007.2,-527.2856623368,-2.6922222222222225,0.7142857142857141,0.0,-0.05109335132741497,-1.0,-0.2857142857142857,-0.0625,53,240.0,False,True,horizon,0.7142857142857143,0.9298245614035088,,2007.2,527.2856623368,2.6922222222222225,0.42671269036464604,0.05109335132741497,0.2862,0.1819666666666667,0.75,0,0.0,0,0,36,0.138996138996139,1,65,0,2,2007,200.70000000000002,0,0,0,0.0,0,0.0,0,0,17,0.0,0,{},0.0,12,1.0,42,12,93,24,22,68,45,23,1,67,0,45,1,22,1,1,0,67,9,12,1,19,0,67,0,0,45,1,22,45,5,1.511111111111111,0,10,1569,13.639828600003966,6.6267678000440355,0.11707880000176374,0.3369484998402186,12.047850800008746,parallel_episode_batch,feasibility_best,-0.0012060993164777756,0.06323349133133888,0.8838146436214447,0.021572501007467507,6.535181710205506e-05,0.0,0.9997417235374451,0.8202541410923004,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142530679702759,0.026019683107733727,0.33535683155059814,0.1335035264492035,0.2670259177684784,-0.10748384147882462,0.1787414848804474,0.3659953474998474,0.0001,-0.30015459656715393,-0.3004153370857239,-0.20036232471466064,-0.20031623542308807,-0.20030245184898376,0.3002086579799652,-0.29973405599594116,-0.29927748441696167,-0.20005083084106445,-0.19971543550491333,-0.19969908893108368,0.01798621006309986,0.11960826814174652,0.01798621006309986,0.11962392926216125,1.0006285905838013,1.0006285905838013,1.0006285905838013
18,18,3,3,3,2,train_balanced_1000003,1000003,balanced,balanced_cost,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,181,181,0,0.0,181,0,0.0,0,0.0,-0.13392857142857106,-0.07142857142857106,-0.0625,-0.13392857142857106,-0.0714285714285714,3.3306690738754696e-16,feasibility,-2710.9,-434.29273453808986,-5.114722222222224,0.7142857142857141,0.0,-0.3629196307314644,-1.0,-0.2857142857142857,-0.0625,53,240.0,False,True,horizon,0.7142857142857143,0.9298245614035088,,2710.9,434.29273453808986,5.114722222222224,0.4559805809799602,0.3629196307314644,0.18180000000000004,0.14972373316666668,0.75,0,0.0,0,0,16,0.030828516377649325,2,57,0,3,1966,196.60000000000002,0,0,0,0.0,0,0.0,0,0,17,0.0,0,{},0.0,10,1.0,47,10,85,20,19,50,31,19,0,50,0,31,0,19,0,0,0,50,5,5,1,9,0,50,0,0,31,0,19,40,4,1.25,0,10,1569,13.639828600003966,6.6267678000440355,0.12058919999981299,0.7199567999778083,12.047850800008746,parallel_episode_batch,feasibility_best,-0.0012060993164777756,0.06323349133133888,0.8838146436214447,0.021572501007467507,6.535181710205506e-05,0.0,0.9997417235374451,0.8202541410923004,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142530679702759,0.026019683107733727,0.33535683155059814,0.1335035264492035,0.2670259177684784,-0.10748384147882462,0.1787414848804474,0.3659953474998474,0.0001,-0.30015459656715393,-0.3004153370857239,-0.20036232471466064,-0.20031623542308807,-0.20030245184898376,0.3002086579799652,-0.29973405599594116,-0.29927748441696167,-0.20005083084106445,-0.19971543550491333,-0.19969908893108368,0.01798621006309986,0.11960826814174652,0.01798621006309986,0.11962392926216125,1.0006285905838013,1.0006285905838013,1.0006285905838013
19,19,3,4,3,2,train_balanced_1000003,1000003,balanced,balanced_cost,0.5,0.3,0.2,group_anchor_4,192,192,0,0.0,192,0,0.0,0,0.0,1.9375000000000002,2.0,-0.0625,1.9375000000000002,2.0,0.0,feasibility,-877.9,-460.9132994428898,-15.493333333333334,0.9999999999999997,1.0,-0.3532086403416798,0.0,0.0,-0.0625,57,221.60000000000002,True,False,completed,1.0,1.0,877.9,877.9,460.9132994428898,15.493333333333334,0.3532086403416798,0.3532086403416798,0.22260000000000002,0.17886710646666668,0.75,0,0.0,0,0,0,0.0,2,55,0,6,1947,194.70000000000002,0,0,0,0.0,0,0.0,0,0,25,0.0,0,{},0.0,10,0.9,47,10,97,20,18,64,46,18,0,64,0,46,0,18,0,0,0,64,8,8,1,15,0,64,0,0,46,0,18,46,5,1.391304347826087,0,10,1569,13.639828600003966,6.6267678000440355,0.14653960001305677,0.43327069994120393,12.047850800008746,parallel_episode_batch,feasibility_best,-0.0012060993164777756,0.06323349133133888,0.8838146436214447,0.021572501007467507,6.535181710205506e-05,0.0,0.9997417235374451,0.8202541410923004,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142530679702759,0.026019683107733727,0.33535683155059814,0.1335035264492035,0.2670259177684784,-0.10748384147882462,0.1787414848804474,0.3659953474998474,0.0001,-0.30015459656715393,-0.3004153370857239,-0.20036232471466064,-0.20031623542308807,-0.20030245184898376,0.3002086579799652,-0.29973405599594116,-0.29927748441696167,-0.20005083084106445,-0.19971543550491333,-0.19969908893108368,0.01798621006309986,0.11960826814174652,0.01798621006309986,0.11962392926216125,1.0006285905838013,1.0006285905838013,1.0006285905838013
20,20,4,0,4,3,train_balanced_1000004,1000004,balanced,balanced_cost,1.0,0.0,0.0,group_anchor_0,223,223,0,0.0,223,0,0.0,0,0.0,1.9374999999999998,1.9999999999999998,-0.0625,1.9374999999999998,2.0,-2.220446049250313e-16,feasibility,-1289.8999999999999,-573.0716680123707,-5.648055555555557,0.9999999999999999,1.0,-0.5180529338527652,0.0,0.0,-0.0625,64,232.5,True,False,completed,1.0,1.0,1289.8999999999999,1289.8999999999999,573.0716680123707,5.648055555555558,0.3886159852104928,0.5180529338527652,0.2518,0.20223333333333335,0.75,0,0.0,0,0,0,0.0,1,82,0,1,2024,202.4,0,0,0,0.0,0,0.0,0,0,29,0.0,0,{},0.0,14,0.9285714285714286,50,14,107,28,24,81,56,25,1,80,0,56,1,24,1,1,0,80,11,12,1,21,0,80,0,0,56,1,24,55,4,1.4727272727272727,0,10,1779,12.277634199999738,7.680961500009289,0.11391039998852648,0.29302679999091197,14.577374400003464,parallel_episode_batch,not_applicable,-0.0021400336575295243,0.03621843202771353,0.8645916070256915,0.007323266289729092,0.00026002658134010356,0.0,0.9995597718017442,0.5476129698966231,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4592949151992798,0.27741172909736633,0.3049464821815491,0.14075659215450287,0.20903094112873077,0.13665513694286346,0.17654873430728912,0.5301341414451599,0.0001,-0.3000621795654297,-0.2999851107597351,-0.20007990300655365,-0.20001095533370972,-0.20002834498882294,0.3000752329826355,-0.29977789521217346,-0.29906436800956726,-0.20006369054317474,-0.19970397651195526,-0.19985449314117432,0.01798621006309986,0.11961366981267929,0.01798621006309986,0.11987638473510742,1.0005112886428833,1.0005112886428833,1.0005112886428833
21,21,4,1,4,3,train_balanced_1000004,1000004,balanced,balanced_cost,0.0,1.0,0.0,group_anchor_1,180,180,0,0.0,180,0,0.0,0,0.0,-0.09583333333333366,-0.03333333333333366,-0.0625,-0.09583333333333366,-0.03333333333333338,-2.7755575615628914e-16,feasibility,-2140.1000000000004,-325.67946357193995,-7.684722222222221,0.7333333333333333,0.0,-0.24566984140677717,-1.0,-0.26666666666666666,-0.0625,58,240.0,False,True,horizon,0.7333333333333333,0.90625,,2140.1000000000004,325.67946357193995,7.684722222222221,0.42070948570909616,0.24566984140677717,0.21700000000000003,0.1477284142166667,0.75,0,0.0,0,0,26,0.09811320754716982,2,46,0,2,2133,213.3,0,0,0,0.0,0,0.0,0,0,22,0.0,0,{},0.0,8,1.0,53,8,89,16,14,47,33,14,0,47,0,33,0,14,0,0,0,47,6,6,1,11,0,47,0,0,33,0,14,35,3,1.3428571428571427,0,10,1779,12.277634199999738,7.680961500009289,0.11859739999636076,0.33145829995919485,14.577374400003464,parallel_episode_batch,not_applicable,-0.0021400336575295243,0.03621843202771353,0.8645916070256915,0.007323266289729092,0.00026002658134010356,0.0,0.9995597718017442,0.5476129698966231,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4592949151992798,0.27741172909736633,0.3049464821815491,0.14075659215450287,0.20903094112873077,0.13665513694286346,0.17654873430728912,0.5301341414451599,0.0001,-0.3000621795654297,-0.2999851107597351,-0.20007990300655365,-0.20001095533370972,-0.20002834498882294,0.3000752329826355,-0.29977789521217346,-0.29906436800956726,-0.20006369054317474,-0.19970397651195526,-0.19985449314117432,0.01798621006309986,0.11961366981267929,0.01798621006309986,0.11987638473510742,1.0005112886428833,1.0005112886428833,1.0005112886428833
22,22,4,2,4,3,train_balanced_1000004,1000004,balanced,balanced_cost,0.0,0.0,1.0,group_anchor_2,231,231,0,0.0,231,0,0.0,0,0.0,1.9375000000000002,2.0,-0.0625,1.9375000000000002,2.0,0.0,feasibility,-1287.9999999999995,-665.2573335850408,-4.038888888888887,0.9999999999999999,1.0,-0.07474041328261535,0.0,0.0,-0.0625,64,236.9,True,False,completed,1.0,1.0,1287.9999999999995,1287.9999999999995,665.2573335850408,4.038888888888887,0.3936381895976454,0.07474041328261537,0.276,0.21931666666666672,0.75,0,0.0,0,0,13,0.050980392156862744,1,76,4,2,1979,197.9,0,0,0,0.0,0,0.0,0,0,33,0.0,0,{},0.0,16,0.9375,48,16,106,32,29,76,41,35,6,70,0,41,6,29,6,6,0,70,12,11,2,15,4,68,0,0,41,6,29,46,11,1.6521739130434783,0,10,1779,12.277634199999738,7.680961500009289,0.09826920001069084,0.30984190010349266,14.577374400003464,parallel_episode_batch,not_applicable,-0.0021400336575295243,0.03621843202771353,0.8645916070256915,0.007323266289729092,0.00026002658134010356,0.0,0.9995597718017442,0.5476129698966231,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4592949151992798,0.27741172909736633,0.3049464821815491,0.14075659215450287,0.20903094112873077,0.13665513694286346,0.17654873430728912,0.5301341414451599,0.0001,-0.3000621795654297,-0.2999851107597351,-0.20007990300655365,-0.20001095533370972,-0.20002834498882294,0.3000752329826355,-0.29977789521217346,-0.29906436800956726,-0.20006369054317474,-0.19970397651195526,-0.19985449314117432,0.01798621006309986,0.11961366981267929,0.01798621006309986,0.11987638473510742,1.0005112886428833,1.0005112886428833,1.0005112886428833
23,23,4,3,4,3,train_balanced_1000004,1000004,balanced,balanced_cost,0.3333333333333333,0.3333333333333333,0.3333333333333333,group_anchor_3,239,239,0,0.0,239,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-1583.6,-656.6443427773504,-6.350000000000001,0.9999999999999999,1.0,-0.3593207557921461,0.0,0.0,-0.0625,64,239.0,True,False,completed,1.0,1.0,1583.6,1583.6,656.6443427773504,6.350000000000001,0.4259005404647576,0.3593207557921461,0.3509,0.23280000000000003,0.75,0,0.0,0,0,13,0.033419023136246784,1,87,1,6,2055,205.5,0,0,0,0.0,0,0.0,0,0,31,0.0,0,{},0.0,16,1.0,48,16,115,32,28,74,45,29,1,73,0,45,1,28,1,1,0,73,10,10,0,19,0,73,0,0,45,1,28,57,3,1.2982456140350878,0,10,1779,12.277634199999738,7.680961500009289,0.10468090001086239,0.3021336000529118,14.577374400003464,parallel_episode_batch,not_applicable,-0.0021400336575295243,0.03621843202771353,0.8645916070256915,0.007323266289729092,0.00026002658134010356,0.0,0.9995597718017442,0.5476129698966231,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4592949151992798,0.27741172909736633,0.3049464821815491,0.14075659215450287,0.20903094112873077,0.13665513694286346,0.17654873430728912,0.5301341414451599,0.0001,-0.3000621795654297,-0.2999851107597351,-0.20007990300655365,-0.20001095533370972,-0.20002834498882294,0.3000752329826355,-0.29977789521217346,-0.29906436800956726,-0.20006369054317474,-0.19970397651195526,-0.19985449314117432,0.01798621006309986,0.11961366981267929,0.01798621006309986,0.11987638473510742,1.0005112886428833,1.0005112886428833,1.0005112886428833
