episode,instance_id,reward,expected_reward,reward_identity_error,terminated,truncated,task_succeeded,task_failed,terminal_reason,completed_order_ratio,completed_operation_ratio,initial_progress,operation_progress,initial_preference_quality_score,preference_quality_score,flow_time_objective,reconfiguration_cost,worker_load_variance,preference_key,step_count,policy_step_count,forced_action_count,forced_action_ratio,reward_flow,reward_cost,reward_variance,reward_operation_progress,reward_quality,reward_feasibility_shaping
326,train_high_arrival_pressure_1000325,0.4639832966013223,0.4639832966013223,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5360167033986777,1386.3000000000002,766.54446431288,34.63222222222222,d17fb47064bdfcb2,271,271,0,0.0,-1386.3000000000002,-766.54446431288,-34.63222222222222,1.0,-0.5360167033986777,0.0
327,train_balanced_1000326,0.6384676775738227,0.638467677573823,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3615323224261771,679.5,471.37838469196004,6.313333333333335,d17fb47064bdfcb2,193,193,0,0.0,-679.5,-471.37838469196004,-6.313333333333335,1.0,-0.3615323224261771,0.0
328,train_easy_1000327,0.7138183332341919,0.7138183332341919,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.2861816667658081,481.0999999999999,319.3772310026399,8.414722222222222,d17fb47064bdfcb2,154,154,0,0.0,-481.0999999999999,-319.3772310026399,-8.414722222222222,1.0,-0.2861816667658081,0.0
329,train_high_arrival_pressure_1000328,0.48758685140790703,0.48758685140790703,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.512413148592093,1261.1000000000001,564.7944892034802,10.424722222222224,d17fb47064bdfcb2,239,239,0,0.0,-1261.1000000000001,-564.7944892034802,-10.424722222222224,1.0,-0.512413148592093,0.0
330,train_machine_bottleneck_1000329,0.44508734839212205,0.44508734839212205,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.554912651607878,1496.1,883.6750803385298,49.82805555555557,d17fb47064bdfcb2,289,289,0,0.0,-1496.1,-883.6750803385298,-49.82805555555557,1.0,-0.554912651607878,0.0
331,train_machine_bottleneck_1000330,0.45470046606797754,0.45470046606797754,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5452995339320225,1439.1000000000008,558.2605639544299,103.07583333333338,d17fb47064bdfcb2,268,268,0,0.0,-1439.1000000000008,-558.2605639544299,-103.07583333333338,1.0,-0.5452995339320225,0.0
332,train_balanced_1000331,0.6545573555882838,0.6545573555882834,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.34544264441171657,633.3000000000001,350.2269039568099,4.352222222222221,d17fb47064bdfcb2,162,162,0,0.0,-633.3000000000001,-350.2269039568099,-4.352222222222221,1.0,-0.34544264441171657,0.0
333,train_machine_bottleneck_1000332,0.49364432926076773,0.49364432926076773,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5063556707392323,1230.8999999999999,865.37990453769,36.168055555555554,d17fb47064bdfcb2,294,294,0,0.0,-1230.8999999999999,-865.37990453769,-36.168055555555554,1.0,-0.5063556707392323,0.0
334,train_balanced_1000333,0.5765350245027386,0.5765350245027385,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4234649754972615,881.4000000000003,760.0792644143097,73.42000000000002,d17fb47064bdfcb2,243,243,0,0.0,-881.4000000000003,-760.0792644143097,-73.42000000000002,1.0,-0.4234649754972615,0.0
335,train_machine_bottleneck_1000334,0.4678727386150967,0.4678727386150967,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5321272613849033,1364.8000000000002,804.6151040466403,91.09666666666665,d17fb47064bdfcb2,302,302,0,0.0,-1364.8000000000002,-804.6151040466403,-91.09666666666665,1.0,-0.5321272613849033,0.0
336,train_machine_bottleneck_1000335,0.49823541623417067,0.49823541623417067,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5017645837658293,1208.5,718.1493599996703,72.02805555555557,d17fb47064bdfcb2,249,249,0,0.0,-1208.5,-718.1493599996703,-72.02805555555557,1.0,-0.5017645837658293,0.0
337,train_fatigue_bottleneck_1000336,-0.025000000000000022,-0.025000000000000022,0.0,False,True,False,True,unrecoverable_deadlock,0.9375,0.9722222222222222,0.0,0.975,0.0,1.0,2002.1000000000001,2124.849591954419,9.488888888888892,d17fb47064bdfcb2,413,413,0,0.0,-2002.1000000000001,-2124.849591954419,-9.48888888888889,0.975,-1.0,0.0
338,train_machine_bottleneck_1000337,0.4895761086858962,0.4895761086858962,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5104238913141038,1251.0999999999997,858.3064924030607,25.974722222222226,d17fb47064bdfcb2,275,275,0,0.0,-1251.0999999999997,-858.3064924030607,-25.974722222222226,1.0,-0.5104238913141038,0.0
339,train_balanced_1000338,0.5694220366328178,0.5694220366328178,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4305779633671823,907.4,727.2488550049201,30.81805555555556,d17fb47064bdfcb2,251,251,0,0.0,-907.4,-727.2488550049201,-30.81805555555556,1.0,-0.4305779633671823,0.0
340,train_easy_1000339,0.7120816520294329,0.7120816520294326,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.2879183479705673,485.20000000000005,565.3784836337098,11.45916666666667,d17fb47064bdfcb2,163,163,0,0.0,-485.20000000000005,-565.3784836337098,-11.45916666666667,1.0,-0.2879183479705673,0.0
341,train_balanced_1000340,0.6737787759685567,0.673778775968557,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.326221224031443,581.0,552.3928546743101,15.735555555555555,d17fb47064bdfcb2,158,158,0,0.0,-581.0,-552.3928546743101,-15.735555555555555,1.0,-0.326221224031443,0.0
342,train_fatigue_bottleneck_1000341,0.4384522635098105,0.4384522635098105,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5615477364901895,1536.9000000000003,1378.236042819819,2.600000000000004,d17fb47064bdfcb2,339,339,0,0.0,-1536.9000000000003,-1378.236042819819,-2.600000000000004,1.0,-0.5615477364901895,0.0
343,train_easy_1000342,0.6952088523260531,0.6952088523260529,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3047911476739471,526.1000000000001,353.80676872671006,2.351388888888889,d17fb47064bdfcb2,164,164,0,0.0,-526.1000000000001,-353.80676872671006,-2.351388888888889,1.0,-0.3047911476739471,0.0
344,train_worker_bottleneck_1000343,0.3971405877680698,0.3971405877680698,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.6028594122319302,1821.6000000000004,1541.5951239795108,6.081388888888899,d17fb47064bdfcb2,372,372,0,0.0,-1821.6000000000004,-1541.5951239795108,-6.0813888888889,1.0,-0.6028594122319302,0.0
345,train_balanced_1000344,0.546075085324232,0.546075085324232,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.45392491467576795,997.5000000000001,832.5480146893101,42.45555555555553,d17fb47064bdfcb2,267,267,0,0.0,-997.5000000000001,-832.5480146893101,-42.45555555555553,1.0,-0.45392491467576795,0.0
346,train_balanced_1000345,0.6374840628984275,0.6374840628984275,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3625159371015725,682.4000000000001,552.6416506478002,65.9188888888889,d17fb47064bdfcb2,199,199,0,0.0,-682.4000000000001,-552.6416506478002,-65.9188888888889,1.0,-0.3625159371015725,0.0
347,train_balanced_1000346,0.5746300818847868,0.5746300818847867,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4253699181152133,888.3,482.8356159644502,49.918055555555554,d17fb47064bdfcb2,240,240,0,0.0,-888.3,-482.8356159644502,-49.918055555555554,1.0,-0.4253699181152133,0.0
348,train_fatigue_bottleneck_1000347,0.38278732973938556,0.38278732973938556,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.6172126702606144,1934.8999999999999,1326.10794622462,7.288055555555551,d17fb47064bdfcb2,331,331,0,0.0,-1934.8999999999999,-1326.10794622462,-7.288055555555549,1.0,-0.6172126702606144,0.0
349,train_worker_bottleneck_1000348,0.4492699363534257,0.4492699363534257,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5507300636465743,1470.9999999999998,990.9787533634392,57.155555555555566,d17fb47064bdfcb2,288,288,0,0.0,-1470.9999999999998,-990.9787533634392,-57.155555555555566,1.0,-0.5507300636465743,0.0
350,train_balanced_1000349,0.5699629524080936,0.5699629524080935,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.43003704759190653,905.4000000000001,829.3421456437904,88.65916666666669,d17fb47064bdfcb2,268,268,0,0.0,-905.4000000000001,-829.3421456437904,-88.65916666666669,1.0,-0.43003704759190653,0.0
351,train_fatigue_bottleneck_1000350,0.42640892616018755,0.42640892616018755,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5735910738398124,1614.2000000000007,2229.3452017136706,2.0155555555555567,d17fb47064bdfcb2,350,350,0,0.0,-1614.2000000000007,-2229.3452017136706,-2.0155555555555558,1.0,-0.5735910738398124,0.0
352,train_high_arrival_pressure_1000351,0.49831817615547525,0.49831817615547525,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5016818238445248,1208.1,559.8146585375999,50.28222222222223,d17fb47064bdfcb2,244,244,0,0.0,-1208.1,-559.8146585375999,-50.28222222222223,1.0,-0.5016818238445248,0.0
353,train_reconfiguration_bottleneck_1000352,0.41300980898296336,0.41300980898296336,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5869901910170366,1705.5000000000007,2624.3607394446976,9.824722222222208,d17fb47064bdfcb2,408,408,0,0.0,-1705.5000000000007,-2624.3607394446976,-9.824722222222206,1.0,-0.5869901910170366,0.0
354,train_fatigue_bottleneck_1000353,0.4142216085605799,0.4142216085605799,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5857783914394201,1697.0,1736.7808250846206,2.998888888888889,d17fb47064bdfcb2,351,351,0,0.0,-1697.0,-1736.7808250846206,-2.998888888888889,1.0,-0.5857783914394201,0.0
355,train_easy_1000354,0.6894174422612892,0.6894174422612891,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.31058255773871085,540.6000000000003,377.53742677350016,24.12888888888889,d17fb47064bdfcb2,168,168,0,0.0,-540.6000000000003,-377.53742677350016,-24.12888888888889,1.0,-0.31058255773871085,0.0
356,train_balanced_1000355,0.6369426751592357,0.6369426751592355,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3630573248407644,684.0000000000002,584.86703457969,55.632222222222225,d17fb47064bdfcb2,196,196,0,0.0,-684.0000000000002,-584.86703457969,-55.63222222222223,1.0,-0.3630573248407644,0.0
357,train_worker_bottleneck_1000356,0.4413387274733357,0.4413387274733357,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5586612725266643,1519.0000000000002,1014.5191327562809,6.015555555555555,d17fb47064bdfcb2,291,291,0,0.0,-1519.0000000000002,-1014.5191327562809,-6.015555555555555,1.0,-0.5586612725266643,0.0
358,train_worker_bottleneck_1000357,0.47097609796302853,0.47097609796302853,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5290239020369715,1347.8999999999994,961.4185155000997,54.07888888888891,d17fb47064bdfcb2,276,276,0,0.0,-1347.8999999999994,-961.4185155000997,-54.07888888888891,1.0,-0.5290239020369715,0.0
359,train_machine_bottleneck_1000358,0.46690790241624824,0.46690790241624824,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5330920975837518,1370.1000000000008,750.8999673942099,58.682222222222244,d17fb47064bdfcb2,286,286,0,0.0,-1370.1000000000008,-750.8999673942099,-58.682222222222244,1.0,-0.5330920975837518,0.0
360,train_balanced_1000359,0.5878894767783656,0.5878894767783658,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4121105232216343,841.1999999999999,682.7677466002299,122.75472222222221,d17fb47064bdfcb2,246,246,0,0.0,-841.1999999999999,-682.7677466002299,-122.75472222222221,1.0,-0.4121105232216343,0.0
361,train_fatigue_bottleneck_1000360,0.46745354680378626,0.46745354680378626,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5325464531962137,1367.1000000000004,924.5782329138996,21.273333333333344,d17fb47064bdfcb2,277,277,0,0.0,-1367.1000000000004,-924.5782329138996,-21.273333333333344,1.0,-0.5325464531962137,0.0
362,train_easy_1000361,0.7057578074457447,0.7057578074457449,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.2942421925542551,500.29999999999995,488.83584179770025,15.728888888888896,d17fb47064bdfcb2,175,175,0,0.0,-500.29999999999995,-488.83584179770025,-15.728888888888896,1.0,-0.2942421925542551,0.0
363,train_fatigue_bottleneck_1000362,0.34626038781163426,0.34626038781163426,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.6537396121883657,2265.600000000001,2598.8385777288127,5.138888888888897,d17fb47064bdfcb2,415,415,0,0.0,-2265.600000000001,-2598.8385777288127,-5.138888888888898,1.0,-0.6537396121883657,0.0
364,train_worker_bottleneck_1000363,0.44802867383512535,0.44802867383512535,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5519713261648747,1478.4000000000005,927.5944554276103,30.151388888888903,d17fb47064bdfcb2,280,280,0,0.0,-1478.4000000000005,-927.5944554276103,-30.151388888888903,1.0,-0.5519713261648747,0.0
365,train_worker_bottleneck_1000364,0.39095588714406737,0.39095588714406737,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.6090441128559326,1869.4,1057.67887291525,68.22472222222224,d17fb47064bdfcb2,333,333,0,0.0,-1869.4,-1057.67887291525,-68.22472222222224,1.0,-0.6090441128559326,0.0
366,train_reconfiguration_bottleneck_1000365,-0.012500000000000067,-0.012499999999999956,0.0,False,True,False,True,unrecoverable_deadlock,0.9375,0.9859154929577465,0.0,0.9875,0.0,1.0,1393.8999999999996,1264.44448591431,39.31333333333334,d17fb47064bdfcb2,296,296,0,0.0,-1393.8999999999996,-1264.44448591431,-39.313333333333325,0.9875,-1.0,0.0
367,train_balanced_1000366,0.6433626420759169,0.6433626420759169,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.35663735792408313,665.1999999999998,527.9146255559499,26.986666666666682,d17fb47064bdfcb2,196,196,0,0.0,-665.1999999999998,-527.9146255559499,-26.986666666666682,1.0,-0.35663735792408313,0.0
368,train_machine_bottleneck_1000367,0.4795204795204795,0.4795204795204795,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5204795204795205,1302.5000000000005,1049.13782784867,102.38583333333338,d17fb47064bdfcb2,316,316,0,0.0,-1302.5000000000005,-1049.13782784867,-102.38583333333338,1.0,-0.5204795204795205,0.0
369,train_high_arrival_pressure_1000368,0.42690953075527416,0.42690953075527416,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5730904692447258,1610.8999999999996,636.2224826532705,84.10555555555557,d17fb47064bdfcb2,267,267,0,0.0,-1610.8999999999996,-636.2224826532705,-84.10555555555557,1.0,-0.5730904692447258,0.0
370,train_machine_bottleneck_1000369,0.43604651162790686,0.43604651162790686,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5639534883720931,1552.0000000000002,1585.5235650247798,29.552222222222213,d17fb47064bdfcb2,321,321,0,0.0,-1552.0000000000002,-1585.5235650247798,-29.552222222222213,1.0,-0.5639534883720931,0.0
371,train_worker_bottleneck_1000370,0.4420866489832007,0.4420866489832007,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5579133510167993,1514.4000000000003,1224.9399118998097,8.499166666666666,d17fb47064bdfcb2,306,306,0,0.0,-1514.4000000000003,-1224.9399118998097,-8.499166666666666,1.0,-0.5579133510167993,0.0
372,train_fatigue_bottleneck_1000371,0.4571951080123443,0.4571951080123443,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5428048919876557,1424.6999999999998,905.3079688380298,47.76888888888891,d17fb47064bdfcb2,281,281,0,0.0,-1424.6999999999998,-905.3079688380298,-47.76888888888891,1.0,-0.5428048919876557,0.0
373,train_reconfiguration_bottleneck_1000372,0.47873613659937764,0.47873613659937764,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5212638634006224,1306.6000000000001,1958.0709856452588,18.49805555555557,d17fb47064bdfcb2,391,391,0,0.0,-1306.6000000000001,-1958.0709856452588,-18.49805555555557,1.0,-0.5212638634006224,0.0
374,train_balanced_1000373,0.5990415335463259,0.599041533546326,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.40095846645367395,803.1999999999996,616.3557717176898,43.37888888888889,d17fb47064bdfcb2,243,243,0,0.0,-803.1999999999996,-616.3557717176898,-43.37888888888889,1.0,-0.40095846645367395,0.0
375,train_balanced_1000374,0.6222130042517888,0.6222130042517888,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3777869957482112,728.6,698.6181190481105,93.90555555555557,d17fb47064bdfcb2,215,215,0,0.0,-728.6,-698.6181190481105,-93.90555555555557,1.0,-0.3777869957482112,0.0
376,train_fatigue_bottleneck_1000375,0.4180602006688964,0.4180602006688964,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5819397993311036,1670.4000000000003,937.55883707547,31.175555555555547,d17fb47064bdfcb2,307,307,0,0.0,-1670.4000000000003,-937.55883707547,-31.175555555555547,1.0,-0.5819397993311036,0.0
377,train_fatigue_bottleneck_1000376,0.4850052542235873,0.4850052542235873,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5149947457764127,1274.2,1216.1168554628193,11.05805555555556,d17fb47064bdfcb2,309,309,0,0.0,-1274.2,-1216.1168554628193,-11.058055555555558,1.0,-0.5149947457764127,0.0
378,train_machine_bottleneck_1000377,0.45490731263505046,0.45490731263505046,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5450926873649495,1437.9000000000005,999.3808562890398,133.24888888888896,d17fb47064bdfcb2,324,324,0,0.0,-1437.9000000000005,-999.3808562890398,-133.24888888888896,1.0,-0.5450926873649495,0.0
379,train_balanced_1000378,0.5959179619605703,0.5959179619605703,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4040820380394297,813.6999999999997,964.3876270167103,58.04666666666668,d17fb47064bdfcb2,254,254,0,0.0,-813.6999999999997,-964.3876270167103,-58.04666666666668,1.0,-0.4040820380394297,0.0
380,train_fatigue_bottleneck_1000379,0.4263331793796852,0.4263331793796852,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5736668206203148,1614.7,1797.964065813472,19.599166666666676,d17fb47064bdfcb2,342,342,0,0.0,-1614.7,-1797.964065813472,-19.599166666666676,1.0,-0.5736668206203148,0.0
381,train_balanced_1000380,0.5538120731031937,0.5538120731031937,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.44618792689680636,966.8000000000002,850.8240834491104,17.41,d17fb47064bdfcb2,267,267,0,0.0,-966.8000000000002,-850.8240834491104,-17.41,1.0,-0.44618792689680636,0.0
382,train_balanced_1000381,0.5485463521667582,0.5485463521667582,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4514536478332419,987.5999999999997,1165.41526435483,110.52888888888884,d17fb47064bdfcb2,309,309,0,0.0,-987.5999999999997,-1165.41526435483,-110.52888888888884,1.0,-0.4514536478332419,0.0
383,train_balanced_1000382,0.6079643327591449,0.6079643327591449,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3920356672408552,773.8,627.7965806646804,85.48666666666668,d17fb47064bdfcb2,216,216,0,0.0,-773.8,-627.7965806646804,-85.48666666666668,1.0,-0.3920356672408552,0.0
384,train_easy_1000383,0.724375226367258,0.7243752263672583,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.2756247736327418,456.60000000000014,398.55223887922995,21.94333333333334,d17fb47064bdfcb2,143,143,0,0.0,-456.60000000000014,-398.55223887922995,-21.94333333333334,1.0,-0.2756247736327418,0.0
385,train_fatigue_bottleneck_1000384,0.44023772837332154,0.44023772837332154,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5597622716266785,1525.8000000000004,1361.6075536514195,9.241388888888876,d17fb47064bdfcb2,281,281,0,0.0,-1525.8000000000004,-1361.6075536514195,-9.241388888888876,1.0,-0.5597622716266785,0.0
386,train_balanced_1000385,0.5770617937004091,0.5770617937004089,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4229382062995911,879.4999999999998,622.1858147986,158.21472222222226,d17fb47064bdfcb2,253,253,0,0.0,-879.4999999999998,-622.1858147986,-158.21472222222226,1.0,-0.4229382062995911,0.0
387,train_high_arrival_pressure_1000386,0.41268312813811137,0.41268312813811137,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5873168718618886,1707.7999999999995,1041.6128418366793,60.15805555555554,d17fb47064bdfcb2,293,293,0,0.0,-1707.7999999999995,-1041.6128418366793,-60.15805555555554,1.0,-0.5873168718618886,0.0
388,train_machine_bottleneck_1000387,0.4730741938027281,0.4730741938027281,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5269258061972719,1336.6,737.2089005515796,99.75805555555559,d17fb47064bdfcb2,269,269,0,0.0,-1336.6,-737.2089005515796,-99.75805555555559,1.0,-0.5269258061972719,0.0
389,train_balanced_1000388,0.667853962600178,0.667853962600178,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3321460373998219,596.8000000000001,334.31108359725,21.838055555555556,d17fb47064bdfcb2,161,161,0,0.0,-596.8000000000001,-334.31108359725,-21.838055555555556,1.0,-0.3321460373998219,0.0
390,train_reconfiguration_bottleneck_1000389,0.4740459824602985,0.4740459824602985,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5259540175397015,1331.4000000000005,1597.9488067442514,11.540000000000012,d17fb47064bdfcb2,345,345,0,0.0,-1331.4000000000005,-1597.9488067442514,-11.540000000000015,1.0,-0.5259540175397015,0.0
391,train_balanced_1000390,0.6455430631018344,0.6455430631018344,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.35445693689816554,658.9,663.2233742317401,35.60916666666667,d17fb47064bdfcb2,210,210,0,0.0,-658.9,-663.2233742317401,-35.60916666666667,1.0,-0.35445693689816554,0.0
392,train_balanced_1000391,0.651112316874661,0.6511123168746608,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.34888768312533924,643.0000000000003,508.52276341770005,46.10583333333335,d17fb47064bdfcb2,195,195,0,0.0,-643.0000000000003,-508.52276341770005,-46.10583333333335,1.0,-0.34888768312533924,0.0
393,train_balanced_1000392,0.6808510638297874,0.6808510638297873,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.31914893617021267,562.4999999999998,506.4099937838198,28.509166666666676,d17fb47064bdfcb2,171,171,0,0.0,-562.4999999999998,-506.4099937838198,-28.509166666666676,1.0,-0.31914893617021267,0.0
394,train_balanced_1000393,0.5553241704845202,0.5553241704845204,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4446758295154796,960.9,998.5887334684207,79.94000000000001,d17fb47064bdfcb2,292,292,0,0.0,-960.9,-998.5887334684207,-79.94000000000001,1.0,-0.4446758295154796,0.0
395,train_high_arrival_pressure_1000394,0.4713460858635453,0.4713460858635453,1.1102230246251565e-16,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5286539141364547,1345.9000000000003,1168.8562403051296,66.09583333333335,d17fb47064bdfcb2,290,290,0,0.0,-1345.9000000000003,-1168.8562403051296,-66.09583333333335,1.0,-0.5286539141364546,0.0
396,train_balanced_1000395,0.5639627784566217,0.5639627784566217,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.43603722154337826,927.8000000000003,954.9757025716802,35.94333333333334,d17fb47064bdfcb2,277,277,0,0.0,-927.8000000000003,-954.9757025716802,-35.94333333333334,1.0,-0.43603722154337826,0.0
397,train_machine_bottleneck_1000396,0.4785261394903696,0.4785261394903696,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5214738605096304,1307.7,572.6815009438501,132.07555555555558,d17fb47064bdfcb2,249,249,0,0.0,-1307.7,-572.6815009438501,-132.07555555555558,1.0,-0.5214738605096304,0.0
398,train_balanced_1000397,0.6592319947261439,0.659231994726144,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.34076800527385603,620.3000000000002,395.6065332748998,18.80888888888889,d17fb47064bdfcb2,165,165,0,0.0,-620.3000000000002,-395.6065332748998,-18.80888888888889,1.0,-0.34076800527385603,0.0
399,train_reconfiguration_bottleneck_1000398,-0.1972222222222223,-0.1972222222222223,0.0,False,True,False,True,unrecoverable_deadlock,0.6666666666666666,0.8024691358024691,0.0,0.8027777777777777,0.0,1.0,3369.3,4221.9918538213515,3.958055555555566,d17fb47064bdfcb2,410,410,0,0.0,-3369.3,-4221.9918538213515,-3.9580555555555668,0.8027777777777777,-1.0,0.0
400,train_reconfiguration_bottleneck_1000399,0.4967915545435727,0.4967915545435727,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5032084454564273,1215.5,1901.1068240679804,45.98888888888889,d17fb47064bdfcb2,328,328,0,0.0,-1215.5,-1901.1068240679804,-45.98888888888889,1.0,-0.5032084454564273,0.0
401,train_fatigue_bottleneck_1000400,0.4507888805409469,0.4507888805409469,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5492111194590531,1461.9999999999998,2270.176701739552,8.568888888888893,d17fb47064bdfcb2,337,337,0,0.0,-1461.9999999999998,-2270.176701739552,-8.568888888888893,1.0,-0.5492111194590531,0.0
402,train_easy_1000401,0.6805421652583223,0.6805421652583226,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3194578347416775,563.2999999999998,449.0519934396101,38.52555555555556,d17fb47064bdfcb2,182,182,0,0.0,-563.2999999999998,-449.0519934396101,-38.52555555555556,1.0,-0.3194578347416775,0.0
403,train_easy_1000402,0.7349338559529643,0.7349338559529642,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.26506614404703577,432.80000000000007,327.20644876256,15.794722222222227,d17fb47064bdfcb2,129,129,0,0.0,-432.80000000000007,-327.20644876256,-15.794722222222227,1.0,-0.26506614404703577,0.0
404,train_balanced_1000403,0.6398293788323117,0.6398293788323113,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.36017062116768866,675.5000000000001,601.4745799592304,28.305555555555557,d17fb47064bdfcb2,193,193,0,0.0,-675.5000000000001,-601.4745799592304,-28.305555555555557,1.0,-0.36017062116768866,0.0
405,train_machine_bottleneck_1000404,0.4848680754777971,0.4848680754777971,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5151319245222029,1274.9,797.2427039884296,35.69583333333332,d17fb47064bdfcb2,259,259,0,0.0,-1274.9,-797.2427039884296,-35.69583333333332,1.0,-0.5151319245222029,0.0
406,train_reconfiguration_bottleneck_1000405,0.47225501770956313,0.47225501770956313,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5277449822904369,1341.0,1628.8667806674587,17.31,d17fb47064bdfcb2,373,373,0,0.0,-1341.0,-1628.8667806674587,-17.309999999999995,1.0,-0.5277449822904369,0.0
