episode,instance_id,reward_version,reward,base_reward,unshaped_training_reward,expected_reward,reward_identity_error,terminated,truncated,task_succeeded,task_failed,terminal_reason,completed_order_ratio,completed_operation_ratio,initial_progress,operation_progress,initial_preference_quality_score,preference_quality_score,actual_preference_quality_score,terminal_failure_penalty_configured,terminal_failure_penalty_applied,flow_time_objective,reconfiguration_cost,worker_load_variance,preference_key,step_count,policy_step_count,forced_action_count,forced_action_ratio,reward_flow,reward_cost,reward_variance,reward_operation_progress,reward_quality,reward_failure,reward_feasibility_shaping
385,train_fatigue_bottleneck_1000384,single_stage_progress_quality_failure_v2,0.40874718986306957,0.40874718986306957,0.40874718986306957,0.40874718986306957,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5912528101369304,0.5912528101369304,1.0,-0.0,1735.8000000000006,1588.1529498085813,20.702222222222215,d17fb47064bdfcb2,293,293,0,0.0,-1735.8000000000006,-1588.1529498085813,-20.702222222222215,1.0,-0.5912528101369304,0.0,0.0
386,train_balanced_1000385,single_stage_progress_quality_failure_v2,0.5781460782424359,0.5781460782424357,0.5781460782424357,0.5781460782424357,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.42185392175756425,0.42185392175756425,1.0,-0.0,875.6000000000005,616.6842340374405,63.23805555555557,d17fb47064bdfcb2,251,251,0,0.0,-875.6000000000005,-616.6842340374405,-63.23805555555557,1.0,-0.42185392175756425,0.0,0.0
387,train_high_arrival_pressure_1000386,single_stage_progress_quality_failure_v2,0.4100601421541826,0.4100601421541826,0.4100601421541826,0.4100601421541826,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5899398578458174,0.5899398578458174,1.0,-0.0,1726.4,594.46301483024,30.158888888888892,d17fb47064bdfcb2,247,247,0,0.0,-1726.4,-594.46301483024,-30.158888888888892,1.0,-0.5899398578458174,0.0,0.0
388,train_machine_bottleneck_1000387,single_stage_progress_quality_failure_v2,0.46563967250009697,0.46563967250009697,0.46563967250009697,0.46563967250009697,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.534360327499903,0.534360327499903,1.0,-0.0,1377.1000000000004,866.9938034959,200.40583333333336,d17fb47064bdfcb2,289,289,0,0.0,-1377.1000000000004,-866.9938034959,-200.40583333333336,1.0,-0.534360327499903,0.0,0.0
389,train_balanced_1000388,single_stage_progress_quality_failure_v2,0.6690827989963758,0.6690827989963759,0.6690827989963759,0.6690827989963759,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.33091720100362415,0.33091720100362415,1.0,-0.0,593.4999999999999,270.74212226073996,42.991388888888885,d17fb47064bdfcb2,147,147,0,0.0,-593.4999999999999,-270.74212226073996,-42.991388888888885,1.0,-0.33091720100362415,0.0,0.0
390,train_reconfiguration_bottleneck_1000389,single_stage_progress_quality_failure_v2,-0.6076812728221179,0.3923187271778822,-0.6076812728221178,-0.6076812728221178,0.0,False,True,False,True,horizon,0.9375,0.9726027397260274,0.0,0.975,0.0,1.0,0.5826812728221178,1.0,1.0,1675.4999999999998,1807.7769448429801,27.765833333333358,d17fb47064bdfcb2,369,369,0,0.0,-1675.4999999999998,-1807.7769448429801,-27.765833333333358,0.975,-0.5826812728221178,-1.0,0.0
391,train_balanced_1000390,single_stage_progress_quality_failure_v2,0.6617768708983621,0.6617768708983621,0.6617768708983621,0.6617768708983621,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3382231291016379,0.3382231291016379,1.0,-0.0,613.3000000000001,505.4918573557499,59.625555555555565,d17fb47064bdfcb2,183,183,0,0.0,-613.3000000000001,-505.4918573557499,-59.625555555555565,1.0,-0.3382231291016379,0.0,0.0
392,train_balanced_1000391,single_stage_progress_quality_failure_v2,0.6556660474265108,0.6556660474265108,0.6556660474265108,0.6556660474265108,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3443339525734892,0.3443339525734892,1.0,-0.0,630.1999999999999,471.60702695726985,49.13333333333333,d17fb47064bdfcb2,183,183,0,0.0,-630.1999999999999,-471.60702695726985,-49.13333333333333,1.0,-0.3443339525734892,0.0,0.0
393,train_balanced_1000392,single_stage_progress_quality_failure_v2,0.6816245384833854,0.6816245384833854,0.6816245384833854,0.6816245384833854,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3183754615166146,0.3183754615166146,1.0,-0.0,560.5,335.06506024772995,90.1225,d17fb47064bdfcb2,146,146,0,0.0,-560.5,-335.06506024772995,-90.1225,1.0,-0.3183754615166146,0.0,0.0
394,train_balanced_1000393,single_stage_progress_quality_failure_v2,0.5756223917110375,0.5756223917110375,0.5756223917110375,0.5756223917110375,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4243776082889625,0.4243776082889625,1.0,-0.0,884.7,616.1821012561599,157.92916666666667,d17fb47064bdfcb2,235,235,0,0.0,-884.7,-616.1821012561599,-157.92916666666667,1.0,-0.4243776082889625,0.0,0.0
395,train_high_arrival_pressure_1000394,single_stage_progress_quality_failure_v2,0.4828196668544299,0.4828196668544299,0.4828196668544299,0.4828196668544299,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5171803331455701,0.5171803331455701,1.0,-0.0,1285.4000000000003,720.7799955061404,102.82222222222224,d17fb47064bdfcb2,243,243,0,0.0,-1285.4000000000003,-720.7799955061404,-102.82222222222224,1.0,-0.5171803331455701,0.0,0.0
396,train_balanced_1000395,single_stage_progress_quality_failure_v2,0.5803269174968566,0.5803269174968565,0.5803269174968565,0.5803269174968565,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4196730825031435,0.4196730825031435,1.0,-0.0,867.8000000000002,709.2967408883906,144.53555555555553,d17fb47064bdfcb2,249,249,0,0.0,-867.8000000000002,-709.2967408883906,-144.53555555555553,1.0,-0.4196730825031435,0.0,0.0
397,train_machine_bottleneck_1000396,single_stage_progress_quality_failure_v2,0.4747586643456243,0.4747586643456243,0.4747586643456243,0.4747586643456243,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5252413356543757,0.5252413356543757,1.0,-0.0,1327.6,662.3282975887498,126.10222222222224,d17fb47064bdfcb2,271,271,0,0.0,-1327.6,-662.3282975887498,-126.10222222222224,1.0,-0.5252413356543757,0.0,0.0
398,train_balanced_1000397,single_stage_progress_quality_failure_v2,0.6542361792607132,0.6542361792607132,0.6542361792607132,0.6542361792607132,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3457638207392868,0.3457638207392868,1.0,-0.0,634.1999999999999,490.03501888594997,106.0447222222222,d17fb47064bdfcb2,170,170,0,0.0,-634.1999999999999,-490.03501888594997,-106.0447222222222,1.0,-0.3457638207392868,0.0,0.0
399,train_reconfiguration_bottleneck_1000398,single_stage_progress_quality_failure_v2,-0.6381507381507382,0.3618492618492618,-0.6381507381507382,-0.6381507381507382,0.0,False,True,False,True,horizon,0.9444444444444444,0.9876543209876543,0.0,0.9888888888888889,0.0,1.0,0.6270396270396271,1.0,1.0,2017.5000000000002,2930.21619332291,6.549166666666675,d17fb47064bdfcb2,416,416,0,0.0,-2017.5000000000002,-2930.21619332291,-6.5491666666666735,0.9888888888888889,-0.6270396270396271,-1.0,0.0
400,train_reconfiguration_bottleneck_1000399,single_stage_progress_quality_failure_v2,0.5335704757670074,0.5335704757670074,0.5335704757670074,0.5335704757670074,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.46642952423299255,0.46642952423299255,1.0,-0.0,1049.0000000000002,1306.5808566043193,161.38805555555555,d17fb47064bdfcb2,272,272,0,0.0,-1049.0000000000002,-1306.5808566043193,-161.38805555555555,1.0,-0.46642952423299255,0.0,0.0
401,train_fatigue_bottleneck_1000400,single_stage_progress_quality_failure_v2,0.48711183275827086,0.48711183275827086,0.48711183275827086,0.48711183275827086,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5128881672417291,0.5128881672417291,1.0,-0.0,1263.4999999999995,1200.7017083497606,17.94805555555557,d17fb47064bdfcb2,262,262,0,0.0,-1263.4999999999995,-1200.7017083497606,-17.94805555555557,1.0,-0.5128881672417291,0.0,0.0
402,train_easy_1000401,single_stage_progress_quality_failure_v2,0.6721182928195362,0.6721182928195363,0.6721182928195363,0.6721182928195363,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3278817071804637,0.3278817071804637,1.0,-0.0,585.4,463.0420194291701,71.98555555555555,d17fb47064bdfcb2,180,180,0,0.0,-585.4,-463.0420194291701,-71.98555555555555,1.0,-0.3278817071804637,0.0,0.0
403,train_easy_1000402,single_stage_progress_quality_failure_v2,0.7289515247236056,0.7289515247236058,0.7289515247236058,0.7289515247236058,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.2710484752763942,0.2710484752763942,1.0,-0.0,446.20000000000016,293.30810965213004,35.702222222222225,d17fb47064bdfcb2,123,123,0,0.0,-446.20000000000016,-293.30810965213004,-35.702222222222225,1.0,-0.2710484752763942,0.0,0.0
404,train_balanced_1000403,single_stage_progress_quality_failure_v2,0.6369088689560003,0.6369088689560002,0.6369088689560002,0.6369088689560002,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3630911310439998,0.3630911310439998,1.0,-0.0,684.1000000000001,505.93167945833,45.598888888888894,d17fb47064bdfcb2,182,182,0,0.0,-684.1000000000001,-505.93167945833,-45.598888888888894,1.0,-0.3630911310439998,0.0,0.0
405,train_machine_bottleneck_1000404,single_stage_progress_quality_failure_v2,0.4539608080502384,0.4539608080502384,0.4539608080502384,0.4539608080502384,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5460391919497616,0.5460391919497616,1.0,-0.0,1443.3999999999999,1268.705709981789,166.30888888888896,d17fb47064bdfcb2,306,306,0,0.0,-1443.3999999999999,-1268.705709981789,-166.30888888888896,1.0,-0.5460391919497616,0.0,0.0
406,train_reconfiguration_bottleneck_1000405,single_stage_progress_quality_failure_v2,0.4753416518122401,0.4753416518122401,0.4753416518122401,0.4753416518122401,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5246583481877599,0.5246583481877599,1.0,-0.0,1324.4999999999993,1536.9446226215987,30.48555555555556,d17fb47064bdfcb2,362,362,0,0.0,-1324.4999999999993,-1536.9446226215987,-30.48555555555556,1.0,-0.5246583481877599,0.0,0.0
407,train_machine_bottleneck_1000406,single_stage_progress_quality_failure_v2,0.4893365412062144,0.4893365412062144,0.4893365412062144,0.4893365412062144,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5106634587937856,0.5106634587937856,1.0,-0.0,1252.3000000000006,1088.4000540507002,177.20888888888888,d17fb47064bdfcb2,272,272,0,0.0,-1252.3000000000006,-1088.4000540507002,-177.20888888888888,1.0,-0.5106634587937856,0.0,0.0
408,train_balanced_1000407,single_stage_progress_quality_failure_v2,0.6403756870697475,0.6403756870697476,0.6403756870697476,0.6403756870697476,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.35962431293025243,0.35962431293025243,1.0,-0.0,673.9000000000001,310.3732380658401,71.94138888888891,d17fb47064bdfcb2,175,175,0,0.0,-673.9000000000001,-310.3732380658401,-71.94138888888891,1.0,-0.35962431293025243,0.0,0.0
409,train_high_arrival_pressure_1000408,single_stage_progress_quality_failure_v2,0.46375019322924715,0.46375019322924715,0.46375019322924715,0.46375019322924715,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5362498067707528,0.5362498067707528,1.0,-0.0,1387.6,736.1609830305101,104.0513888888889,d17fb47064bdfcb2,254,254,0,0.0,-1387.6,-736.1609830305101,-104.0513888888889,1.0,-0.5362498067707528,0.0,0.0
410,train_reconfiguration_bottleneck_1000409,single_stage_progress_quality_failure_v2,0.4372699777721093,0.4372699777721093,0.4372699777721093,0.4372699777721093,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5627300222278907,0.5627300222278907,1.0,-0.0,1544.3000000000004,1503.9028516582594,38.13138888888889,d17fb47064bdfcb2,388,388,0,0.0,-1544.3000000000004,-1503.9028516582594,-38.13138888888889,1.0,-0.5627300222278907,0.0,0.0
411,train_reconfiguration_bottleneck_1000410,single_stage_progress_quality_failure_v2,0.4635889511299981,0.4635889511299981,0.4635889511299981,0.4635889511299981,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5364110488700019,0.5364110488700019,1.0,-0.0,1388.5,2220.525693015711,23.725555555555555,d17fb47064bdfcb2,375,375,0,0.0,-1388.5,-2220.525693015711,-23.72555555555557,1.0,-0.5364110488700019,0.0,0.0
412,train_balanced_1000411,single_stage_progress_quality_failure_v2,0.536097212294496,0.536097212294496,0.536097212294496,0.536097212294496,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4639027877055039,0.4639027877055039,1.0,-0.0,1038.4,954.7914417644603,175.2080555555555,d17fb47064bdfcb2,286,286,0,0.0,-1038.4,-954.7914417644603,-175.2080555555555,1.0,-0.4639027877055039,0.0,0.0
413,train_balanced_1000412,single_stage_progress_quality_failure_v2,0.6921612735767435,0.6921612735767434,0.6921612735767434,0.6921612735767434,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3078387264232566,0.3078387264232566,1.0,-0.0,533.7,216.96937625826,64.44583333333334,d17fb47064bdfcb2,131,131,0,0.0,-533.7,-216.96937625826,-64.44583333333334,1.0,-0.3078387264232566,0.0,0.0
414,train_balanced_1000413,single_stage_progress_quality_failure_v2,0.5739155387632121,0.5739155387632121,0.5739155387632121,0.5739155387632121,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4260844612367879,0.4260844612367879,1.0,-0.0,890.9,736.60949843908,122.44666666666667,d17fb47064bdfcb2,252,252,0,0.0,-890.9,-736.60949843908,-122.44666666666667,1.0,-0.4260844612367879,0.0,0.0
415,train_easy_1000414,single_stage_progress_quality_failure_v2,0.6814310051107326,0.6814310051107326,0.6814310051107326,0.6814310051107326,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3185689948892674,0.3185689948892674,1.0,-0.0,560.9999999999999,364.2208648682902,26.1988888888889,d17fb47064bdfcb2,163,163,0,0.0,-560.9999999999999,-364.2208648682902,-26.1988888888889,1.0,-0.3185689948892674,0.0,0.0
416,train_high_arrival_pressure_1000415,single_stage_progress_quality_failure_v2,0.4004805766920304,0.4004805766920304,0.4004805766920304,0.4004805766920304,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5995194233079696,0.5995194233079696,1.0,-0.0,1796.4000000000005,851.918699121431,173.0580555555555,d17fb47064bdfcb2,280,280,0,0.0,-1796.4000000000005,-851.918699121431,-173.0580555555555,1.0,-0.5995194233079696,0.0,0.0
417,train_balanced_1000416,single_stage_progress_quality_failure_v2,0.5681549169073434,0.5681549169073434,0.5681549169073434,0.5681549169073434,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4318450830926566,0.4318450830926566,1.0,-0.0,912.1,547.0860700822901,49.37916666666667,d17fb47064bdfcb2,240,240,0,0.0,-912.1,-547.0860700822901,-49.37916666666667,1.0,-0.4318450830926566,0.0,0.0
418,train_machine_bottleneck_1000417,single_stage_progress_quality_failure_v2,0.4910988336402702,0.4910988336402702,0.4910988336402702,0.4910988336402702,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5089011663597298,0.5089011663597298,1.0,-0.0,1243.4999999999998,571.1315867033204,44.5713888888889,d17fb47064bdfcb2,242,242,0,0.0,-1243.4999999999998,-571.1315867033204,-44.5713888888889,1.0,-0.5089011663597298,0.0,0.0
419,train_worker_bottleneck_1000418,single_stage_progress_quality_failure_v2,0.44606348970336784,0.44606348970336784,0.44606348970336784,0.44606348970336784,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5539365102966322,0.5539365102966322,1.0,-0.0,1490.1999999999998,1044.4588797711306,56.508055555555565,d17fb47064bdfcb2,296,296,0,0.0,-1490.1999999999998,-1044.4588797711306,-56.508055555555565,1.0,-0.5539365102966322,0.0,0.0
420,train_balanced_1000419,single_stage_progress_quality_failure_v2,0.6290297216543481,0.6290297216543481,0.6290297216543481,0.6290297216543481,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3709702783456519,0.3709702783456519,1.0,-0.0,707.7000000000003,317.71423446840004,37.446666666666665,d17fb47064bdfcb2,175,175,0,0.0,-707.7000000000003,-317.71423446840004,-37.446666666666665,1.0,-0.3709702783456519,0.0,0.0
421,train_reconfiguration_bottleneck_1000420,single_stage_progress_quality_failure_v2,0.547645125958379,0.547645125958379,0.547645125958379,0.547645125958379,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.45235487404162106,0.45235487404162106,1.0,-0.0,991.2000000000003,1039.9497308449702,110.25583333333331,d17fb47064bdfcb2,275,275,0,0.0,-991.2000000000003,-1039.9497308449702,-110.25583333333331,1.0,-0.45235487404162106,0.0,0.0
422,train_easy_1000421,single_stage_progress_quality_failure_v2,0.7231093702922567,0.7231093702922567,0.7231093702922567,0.7231093702922567,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.27689062970774325,0.27689062970774325,1.0,-0.0,459.4999999999999,314.05565094192985,27.125833333333336,d17fb47064bdfcb2,146,146,0,0.0,-459.4999999999999,-314.05565094192985,-27.125833333333336,1.0,-0.27689062970774325,0.0,0.0
423,train_worker_bottleneck_1000422,single_stage_progress_quality_failure_v2,0.4884601294419343,0.4884601294419343,0.4884601294419343,0.4884601294419343,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5115398705580657,0.5115398705580657,1.0,-0.0,1256.7,875.8743954295098,89.36250000000003,d17fb47064bdfcb2,293,293,0,0.0,-1256.7,-875.8743954295098,-89.36250000000003,1.0,-0.5115398705580657,0.0,0.0
424,train_machine_bottleneck_1000423,single_stage_progress_quality_failure_v2,0.48877846116247814,0.48877846116247814,0.48877846116247814,0.48877846116247814,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5112215388375219,0.5112215388375219,1.0,-0.0,1255.1,896.7917049347303,138.19805555555558,d17fb47064bdfcb2,266,266,0,0.0,-1255.1,-896.7917049347303,-138.19805555555558,1.0,-0.5112215388375219,0.0,0.0
425,train_balanced_1000424,single_stage_progress_quality_failure_v2,0.6244146113019047,0.6244146113019045,0.6244146113019045,0.6244146113019045,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.37558538869809555,0.37558538869809555,1.0,-0.0,721.8,459.56242767006,37.548888888888904,d17fb47064bdfcb2,191,191,0,0.0,-721.8,-459.56242767006,-37.548888888888904,1.0,-0.37558538869809555,0.0,0.0
426,train_easy_1000425,single_stage_progress_quality_failure_v2,0.7252069861606332,0.7252069861606334,0.7252069861606334,0.7252069861606334,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.2747930138393666,0.2747930138393666,1.0,-0.0,454.69999999999993,323.76763804015,47.845833333333324,d17fb47064bdfcb2,145,145,0,0.0,-454.69999999999993,-323.76763804015,-47.845833333333324,1.0,-0.2747930138393666,0.0,0.0
427,train_fatigue_bottleneck_1000426,single_stage_progress_quality_failure_v2,0.44098191974129064,0.44098191974129064,0.44098191974129064,0.44098191974129064,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5590180802587094,0.5590180802587094,1.0,-0.0,1521.2000000000003,1019.3536420870009,29.531388888888923,d17fb47064bdfcb2,310,310,0,0.0,-1521.2000000000003,-1019.3536420870009,-29.531388888888927,1.0,-0.5590180802587094,0.0,0.0
428,train_balanced_1000427,single_stage_progress_quality_failure_v2,0.6700915791824884,0.6700915791824883,0.6700915791824883,0.6700915791824883,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3299084208175117,0.3299084208175117,1.0,-0.0,590.7999999999998,355.5978519057,15.945555555555556,d17fb47064bdfcb2,150,150,0,0.0,-590.7999999999998,-355.5978519057,-15.945555555555556,1.0,-0.3299084208175117,0.0,0.0
429,train_worker_bottleneck_1000428,single_stage_progress_quality_failure_v2,0.4218222722159731,0.4218222722159731,0.4218222722159731,0.4218222722159731,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5781777277840269,0.5781777277840269,1.0,-0.0,1644.8,1093.218815001909,19.28250000000001,d17fb47064bdfcb2,319,319,0,0.0,-1644.8,-1093.218815001909,-19.28250000000001,1.0,-0.5781777277840269,0.0,0.0
430,train_machine_bottleneck_1000429,single_stage_progress_quality_failure_v2,0.5331911490269261,0.5331911490269261,0.5331911490269261,0.5331911490269261,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.46680885097307384,0.46680885097307384,1.0,-0.0,1050.6000000000001,620.1206481442002,109.01,d17fb47064bdfcb2,256,256,0,0.0,-1050.6000000000001,-620.1206481442002,-109.01,1.0,-0.46680885097307384,0.0,0.0
431,train_balanced_1000430,single_stage_progress_quality_failure_v2,0.5840552905675073,0.5840552905675072,0.5840552905675072,0.5840552905675072,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4159447094324929,0.4159447094324929,1.0,-0.0,854.5999999999999,672.88596060282,106.36138888888888,d17fb47064bdfcb2,233,233,0,0.0,-854.5999999999999,-672.88596060282,-106.36138888888888,1.0,-0.4159447094324929,0.0,0.0
432,train_machine_bottleneck_1000431,single_stage_progress_quality_failure_v2,0.483169592526977,0.483169592526977,0.483169592526977,0.483169592526977,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.516830407473023,0.516830407473023,1.0,-0.0,1283.6000000000001,848.7180808084199,119.5766666666666,d17fb47064bdfcb2,279,279,0,0.0,-1283.6000000000001,-848.7180808084199,-119.5766666666666,1.0,-0.516830407473023,0.0,0.0
433,train_worker_bottleneck_1000432,single_stage_progress_quality_failure_v2,0.4648100089088587,0.4648100089088587,0.4648100089088587,0.4648100089088587,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5351899910911413,0.5351899910911413,1.0,-0.0,1381.6999999999996,1203.03973993781,19.89666666666668,d17fb47064bdfcb2,322,322,0,0.0,-1381.6999999999996,-1203.03973993781,-19.89666666666668,1.0,-0.5351899910911413,0.0,0.0
434,train_easy_1000433,single_stage_progress_quality_failure_v2,0.6963384204723495,0.6963384204723495,0.6963384204723495,0.6963384204723495,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.30366157952765044,0.30366157952765044,1.0,-0.0,523.3,358.08519216482006,32.005833333333335,d17fb47064bdfcb2,162,162,0,0.0,-523.3,-358.08519216482006,-32.005833333333335,1.0,-0.30366157952765044,0.0,0.0
435,train_machine_bottleneck_1000434,single_stage_progress_quality_failure_v2,0.5028284098051541,0.5028284098051541,0.5028284098051541,0.5028284098051541,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.49717159019484586,0.49717159019484586,1.0,-0.0,1186.4999999999995,1211.9819820630803,138.50472222222228,d17fb47064bdfcb2,283,283,0,0.0,-1186.4999999999995,-1211.9819820630803,-138.50472222222228,1.0,-0.49717159019484586,0.0,0.0
436,train_machine_bottleneck_1000435,single_stage_progress_quality_failure_v2,0.517063081695967,0.517063081695967,0.517063081695967,0.517063081695967,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.48293691830403296,0.48293691830403296,1.0,-0.0,1120.7999999999997,671.92353597509,109.32249999999999,d17fb47064bdfcb2,257,257,0,0.0,-1120.7999999999997,-671.92353597509,-109.32249999999999,1.0,-0.48293691830403296,0.0,0.0
437,train_machine_bottleneck_1000436,single_stage_progress_quality_failure_v2,0.5112256635283092,0.5112256635283092,0.5112256635283092,0.5112256635283092,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.4887743364716908,0.4887743364716908,1.0,-0.0,1147.3,838.2737060155503,97.7047222222222,d17fb47064bdfcb2,285,285,0,0.0,-1147.3,-838.2737060155503,-97.7047222222222,1.0,-0.4887743364716908,0.0,0.0
438,train_balanced_1000437,single_stage_progress_quality_failure_v2,0.635626887017321,0.635626887017321,0.635626887017321,0.635626887017321,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.36437311298267905,0.36437311298267905,1.0,-0.0,687.8999999999999,422.19000937761,41.665555555555564,d17fb47064bdfcb2,165,165,0,0.0,-687.8999999999999,-422.19000937761,-41.66555555555557,1.0,-0.36437311298267905,0.0,0.0
439,train_balanced_1000438,single_stage_progress_quality_failure_v2,0.6097560975609757,0.6097560975609755,0.6097560975609755,0.6097560975609755,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.39024390243902446,0.39024390243902446,1.0,-0.0,768.0000000000001,471.8492948289702,68.65138888888889,d17fb47064bdfcb2,208,208,0,0.0,-768.0000000000001,-471.8492948289702,-68.65138888888889,1.0,-0.39024390243902446,0.0,0.0
440,train_balanced_1000439,single_stage_progress_quality_failure_v2,0.683254569264932,0.683254569264932,0.683254569264932,0.683254569264932,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.316745430735068,0.316745430735068,1.0,-0.0,556.3,332.41976119461015,25.501388888888897,d17fb47064bdfcb2,160,160,0,0.0,-556.3,-332.41976119461015,-25.501388888888897,1.0,-0.316745430735068,0.0,0.0
441,train_balanced_1000440,single_stage_progress_quality_failure_v2,0.6399999999999999,0.6399999999999999,0.6399999999999999,0.6399999999999999,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.36000000000000004,0.36000000000000004,1.0,-0.0,675.0000000000001,603.5429166731101,140.09888888888892,d17fb47064bdfcb2,197,197,0,0.0,-675.0000000000001,-603.5429166731101,-140.09888888888892,1.0,-0.36000000000000004,0.0,0.0
442,train_balanced_1000441,single_stage_progress_quality_failure_v2,0.6189395502372601,0.6189395502372601,0.6189395502372601,0.6189395502372601,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.38106044976273984,0.38106044976273984,1.0,-0.0,738.8,344.93612376872005,81.34222222222222,d17fb47064bdfcb2,187,187,0,0.0,-738.8,-344.93612376872005,-81.34222222222222,1.0,-0.38106044976273984,0.0,0.0
443,train_worker_bottleneck_1000442,single_stage_progress_quality_failure_v2,0.47031158142269247,0.47031158142269247,0.47031158142269247,0.47031158142269247,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.5296884185773075,0.5296884185773075,1.0,-0.0,1351.5000000000002,1318.4441126483607,52.22916666666669,d17fb47064bdfcb2,282,282,0,0.0,-1351.5000000000002,-1318.4441126483607,-52.22916666666669,1.0,-0.5296884185773075,0.0,0.0
444,train_easy_1000443,single_stage_progress_quality_failure_v2,0.6838386140870755,0.6838386140870756,0.6838386140870756,0.6838386140870756,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.3161613859129245,0.3161613859129245,1.0,-0.0,554.8000000000001,351.5150317476402,27.235833333333336,d17fb47064bdfcb2,156,156,0,0.0,-554.8000000000001,-351.5150317476402,-27.235833333333336,1.0,-0.3161613859129245,0.0,0.0
445,train_reconfiguration_bottleneck_1000444,single_stage_progress_quality_failure_v2,0.45028142589118203,0.45028142589118203,0.45028142589118203,0.45028142589118203,0.0,True,False,True,False,completed,1.0,1.0,0.0,1.0,0.0,0.549718574108818,0.549718574108818,1.0,-0.0,1464.9999999999998,1300.6971748665308,19.885555555555563,d17fb47064bdfcb2,353,353,0,0.0,-1464.9999999999998,-1300.6971748665308,-19.885555555555563,1.0,-0.549718574108818,0.0,0.0
