instance_id,seed,pressure_type,cost_profile,ood_factor,terminated,truncated,task_succeeded,task_failed,termination_reason,decisions,makespan,completed_orders,unfinished_orders,initial_progress,operation_progress,reward_version,initial_preference_quality_score,single_stage_proxy_return,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,preference,preference_key,preference_quality_score,actual_preference_quality_score,terminal_failure_penalty_configured,terminal_failure_penalty_applied,base_cumulative_reward,training_cumulative_reward,preference_flow,preference_cost,preference_variance,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_wait_count,forced_production_pair_count,forced_production_wait_count,forced_worker_pair_count,forced_worker_wait_count,forced_pair_wait_physically_unavailable_count,forced_wait_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_wait_count,forced_future_event_wait_count,forced_direct_process_count,forced_commit_reconfig_count,forced_worker_assign_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,quality_score,heuristic_quality_score,reward_quality_score,heuristic_reward_quality_score,quality_metric_version,quality_metric_sha256,decode_mode,result_role,action_trace_sha256,sampling_seed,sampling_repeat,derived_sampling_seed,sampling_evaluation_key,sampling_rng_version,inference_time_seconds,solve_time_seconds,inference_time_per_decision_ms,heuristic_completed,heuristic_makespan,heuristic_flow_time,heuristic_reconfiguration_cost,heuristic_worker_load_variance,relative_heuristic_gap_percent,makespan_heuristic_gap_percent,reconfiguration_cost_heuristic_gap_percent,worker_load_variance_heuristic_gap_percent,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,minimum_worker_alternatives,wait_total_ticks,wait_total_time,production_wait_ticks,production_wait_time,worker_wait_ticks,worker_wait_time,wait_min_estimated_deadline_slack_ticks,ranker_top_decision_count,ranker_top_selected_count,ranker_top_selection_rate,context_override_count,context_override_rate,production_pair_plus_wait_state_count,production_decision_state_count,production_pair_plus_wait_ratio,worker_pair_plus_wait_state_count,worker_decision_state_count,worker_pair_plus_wait_ratio,mean_commit_set_logit,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,wait_reason_counts,wait_mask_reason_counts,direct_process_action_count,commit_reconfig_action_count,worker_assign_action_count,wait_action_count,production_wait_action_count,worker_wait_action_count,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,schedule_violation_count,total_effective_load,max_module_load,ready_configuration_gap_ratio,heuristic_reconfiguration_ratio,mean_wave_overlap_ratio
test_worker_bottleneck_3000003,3000003,worker_bottleneck,balanced_cost,,True,False,True,False,completed,293,165.5,16,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.44367212629866526,1504.7000000000005,1504.7000000000005,1100.0315413978205,52.916666666666664,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.5563278737013347,0.5563278737013347,1.0,-0.0,0.44367212629866526,0.44367212629866526,1.0,0.0,0.0,133,95,38,0,266,0,95,0,38,0,133,22,25,6,39,13,133,0,0,0,93,6,1.4301075268817205,0.5381429477317847,0.44065419639873,0.5563278737013347,0.5506291192330737,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,763bd5867984b3eefc0954de1d4175fb2eff873491d462e86e9434f3f842d8b2,300012,1,4808892289037931228,,evaluation_unit_sha256_v2,7.621997999260202,145.04135930002667,26.01364504866963,True,153.7,1470.4,1160.4616621419,1.0722222222,2.3326985854189615,7.677293428757327,-5.207420694324506,4835.233160724047,0.6954672815000001,0.5262083897333334,0.75,17,0.13385826771653545,2,2,0,1655,165.5,1140,114.0,515,51.5,745,160,54,0.3375,3,0.01875,203,203,1.0,90,90,1.0,0,50,0,0,"{""external_event:DIS_COMPLETE"": 21, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:INS_COMPLETE"": 20, ""external_event:INS_COMPLETE+ORDER_RELEASE"": 1, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:ORDER_RELEASE"": 14, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 1, ""external_event:PROCESS_COMPLETE"": 70, ""reconfiguration_duration_improved"": 1, ""worker_phase_handoff"": 46}","{""external_event:DIS_COMPLETE"": 78, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 6, ""external_event:INS_COMPLETE"": 66, ""external_event:INS_COMPLETE+ORDER_RELEASE"": 6, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 6, ""external_event:ORDER_RELEASE"": 43, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 4, ""external_event:PROCESS_COMPLETE"": 242, ""reconfiguration_duration_improved"": 20, ""worker_phase_handoff"": 110, ""worker_recovery_feasible"": 4}",51,22,44,176,130,46,12.4,22,0.8636363636363636,0,0.3708854167,0.3096666667,0.6575342466,0.3287671233,0.8670817689
test_fatigue_bottleneck_3000004,3000004,fatigue_bottleneck,fixed_cost_dominant,,True,False,True,False,completed,258,164.5,17,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.4557365842543011,1433.0999999999997,1433.0999999999997,702.9161331808402,118.53583333333336,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.5442634157456989,0.5442634157456989,1.0,-0.0,0.4557365842543011,0.4557365842543011,1.0,0.0,0.0,122,95,27,0,244,0,95,0,27,0,122,13,13,1,25,2,122,0,0,0,87,4,1.4022988505747127,0.5366287511711932,0.4450685590911253,0.5442634157456989,0.5651386120674036,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,ff20a335911de1504507edfff8b4360ce55adde0c29fc404eb0199d25b9ea9dd,300012,1,4328146019496597863,,evaluation_unit_sha256_v2,6.737756900722161,137.30485119996592,26.1153368245045,True,146.8,1559.5,1018.4692506043,2.9455555556,-8.105161910868889,12.057220708446858,-30.9830775191523,3924.226706842336,0.741174163,0.3893505581166667,0.75,4,0.0425531914893617,0,0,1,1645,164.5,1251,125.10000000000001,394,39.400000000000006,755,136,60,0.4411764705882353,3,0.022058823529411766,195,195,1.0,63,63,1.0,0,49,0,0,"{""external_event:DIS_COMPLETE"": 14, ""external_event:DIS_COMPLETE+INS_COMPLETE"": 2, ""external_event:INS_COMPLETE"": 12, ""external_event:INS_COMPLETE+ORDER_RELEASE"": 1, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:ORDER_RELEASE"": 15, ""external_event:PROCESS_COMPLETE"": 74, ""worker_phase_handoff"": 31}","{""external_event:DIS_COMPLETE"": 50, ""external_event:DIS_COMPLETE+INS_COMPLETE"": 6, ""external_event:INS_COMPLETE"": 36, ""external_event:INS_COMPLETE+ORDER_RELEASE"": 2, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:ORDER_RELEASE"": 55, ""external_event:PROCESS_COMPLETE"": 280, ""reconfiguration_duration_improved"": 8, ""worker_phase_handoff"": 76}",60,16,32,150,119,31,3.9000000000000004,16,0.8125,0,0.4044791667,0.3521666667,0.5921052632,0.3026315789,0.783026547
test_high_arrival_pressure_3000005,3000005,high_arrival_pressure,balanced_cost,,True,False,True,False,completed,325,156.0,18,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.41927256210474817,1662.1000000000006,1662.1000000000006,990.8022073082806,115.41916666666664,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.5807274378952518,0.5807274378952518,1.0,-0.0,0.41927256210474817,0.41927256210474817,1.0,0.0,0.0,162,120,42,0,324,0,120,0,42,0,162,28,26,3,51,7,162,0,0,0,114,4,1.4210526315789473,0.5792182104971277,0.4274761152429421,0.5807274378952518,0.572999323915596,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,e81cdbfdc2641daf9f56c5615ceed5b79f863de6a3dcd0e3b534b6424735545e,300012,1,3371394812534917319,,evaluation_unit_sha256_v2,8.604150702012703,148.23001769999973,26.474309852346778,True,155.0,1610.3,803.4213559278,1.9013888889,3.2167919021300775,0.6451612903225806,23.322861658822973,5970.255661030998,0.7497111188999992,0.38426602996666653,0.75,13,0.08125,0,0,1,1560,156.0,1016,101.60000000000001,544,54.400000000000006,840,163,55,0.3374233128834356,5,0.03067484662576687,222,222,1.0,103,103,1.0,0,54,0,0,"{""external_event:DIS_COMPLETE"": 18, ""external_event:DIS_COMPLETE+INS_COMPLETE"": 2, ""external_event:DIS_COMPLETE+ORDER_RELEASE"": 2, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:INS_COMPLETE"": 21, ""external_event:ORDER_RELEASE"": 14, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 2, ""external_event:PROCESS_COMPLETE"": 76, ""reconfiguration_duration_improved"": 4, ""worker_phase_handoff"": 57}","{""external_event:DIS_COMPLETE"": 74, ""external_event:DIS_COMPLETE+INS_COMPLETE"": 6, ""external_event:DIS_COMPLETE+ORDER_RELEASE"": 10, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:INS_COMPLETE"": 78, ""external_event:ORDER_RELEASE"": 61, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 6, ""external_event:PROCESS_COMPLETE"": 262, ""reconfiguration_duration_improved"": 20, ""worker_phase_handoff"": 128, ""worker_recovery_feasible"": 2}",59,23,46,197,140,57,14.700000000000001,23,0.9130434782608695,0,0.4243229167,0.2488333333,0.5243902439,0.243902439,0.8607078921
test_easy_3000006,3000006,easy,labor_dominant,,True,False,True,False,completed,171,181.9,14,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.6564192330835293,628.1000000000003,628.1000000000003,313.41715379038,38.6788888888889,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.34358076691647066,0.34358076691647066,1.0,-0.0,0.6564192330835295,0.6564192330835295,1.0,0.0,0.0,70,56,14,0,140,0,56,0,14,0,70,6,7,1,12,0,70,0,0,0,53,6,1.320754716981132,0.3306121547290659,0.23074126206994233,0.34358076691647066,0.3057162693820874,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,20640abce78f2246f9b7fab169a315871a7342a887fe4f7120438714ab375de2,300012,1,7138729279037603754,,evaluation_unit_sha256_v2,4.3778799986466765,100.38823759998195,25.601637418986414,True,175.4,528.4,321.172458461,1.27,18.868281604844867,3.7058152793614596,-2.414685464557591,2945.581802274716,0.18320000000000003,0.12701528688333336,0.75,0,0.0,0,0,2,1819,181.9,1444,144.4,375,37.5,581,101,35,0.3465346534653465,7,0.06930693069306931,137,137,1.0,34,34,1.0,0,25,0,0,"{""external_event:DIS_COMPLETE"": 8, ""external_event:INS_COMPLETE"": 8, ""external_event:ORDER_RELEASE"": 13, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 1, ""external_event:PROCESS_COMPLETE"": 53, ""worker_phase_handoff"": 18}","{""external_event:DIS_COMPLETE"": 22, ""external_event:INS_COMPLETE"": 22, ""external_event:ORDER_RELEASE"": 41, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 4, ""external_event:PROCESS_COMPLETE"": 198, ""reconfiguration_duration_improved"": 2, ""worker_phase_handoff"": 52}",46,8,16,101,83,18,10.8,8,1.0,0,0.2366145833,0.1323333333,0.1851851852,0.1851851852,0.0
test_balanced_3000007,3000007,balanced,downtime_dominant,,True,False,True,False,completed,175,212.70000000000002,15,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.6224066390041494,728.0000000000001,728.0000000000001,370.51860560437984,2.118055555555556,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.3775933609958506,0.3775933609958506,1.0,-0.0,0.6224066390041494,0.6224066390041494,1.0,0.0,0.0,89,77,12,0,178,0,77,0,12,0,89,4,6,0,10,0,89,0,0,0,67,5,1.328358208955224,0.2780293545634702,0.2881641640651128,0.3775933609958506,0.36822154364536164,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,7f6f69e21b9a0bef9502d0aca758708e142bf6c92e17d22b9f25bc8318c5f3da,300012,1,1224221245346975368,,evaluation_unit_sha256_v2,4.414056600537151,102.42740639997646,25.223180574498006,True,206.9,699.4,398.6996402946,5.1080555556,4.089219330855038,2.803286611889807,-7.068236798357059,-58.53499374662213,0.19050000000000006,0.15092173793333336,0.75,0,0.0,0,0,2,2127,212.70000000000002,1890,189.0,237,23.700000000000003,273,86,42,0.4883720930232558,0,0.0,149,149,1.0,26,26,1.0,0,18,0,0,"{""external_event:DIS_COMPLETE"": 6, ""external_event:INS_COMPLETE"": 6, ""external_event:ORDER_RELEASE"": 15, ""external_event:PROCESS_COMPLETE"": 60, ""worker_phase_handoff"": 14}","{""external_event:DIS_COMPLETE"": 20, ""external_event:INS_COMPLETE"": 20, ""external_event:ORDER_RELEASE"": 57, ""external_event:PROCESS_COMPLETE"": 222, ""worker_phase_handoff"": 30}",56,6,12,101,87,14,4.0,6,1.0,0,0.3130729167,0.16575,0.1290322581,0.1129032258,0.3443951295
test_machine_bottleneck_3000008,3000008,machine_bottleneck,fixed_cost_dominant,,True,False,True,False,completed,295,200.4,18,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.45632581663307614,1429.6999999999994,1429.6999999999994,920.9129712702005,68.9188888888889,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.5436741833669239,0.5436741833669239,1.0,-0.0,0.45632581663307614,0.45632581663307614,1.0,0.0,0.0,137,104,33,0,274,0,104,0,33,0,137,21,23,3,41,4,137,0,0,0,92,4,1.4891304347826086,0.5315704238373955,0.404634614866786,0.5436741833669239,0.5153081832135067,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,91ef65261b14863a2c806dc8cc7f69c3efa9e9a17f3467ca76990a17838e3d41,300012,1,1695978223288115951,,evaluation_unit_sha256_v2,7.749657500069588,145.34392519993708,26.270025423964707,True,173.7,1275.8,933.6955494372,0.5366666667,12.06301928201908,15.37132987910191,-1.3690306411661108,12742.028984709608,0.7285220975000002,0.38651869171666675,0.75,4,0.028368794326241134,3,3,1,2004,200.4,1369,136.9,635,63.5,396,158,55,0.34810126582278483,4,0.02531645569620253,209,209,1.0,86,86,1.0,0,50,0,0,"{""external_event:DIS_COMPLETE"": 19, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:INS_COMPLETE"": 21, ""external_event:ORDER_RELEASE"": 15, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 3, ""external_event:PROCESS_COMPLETE"": 69, ""reconfiguration_duration_improved"": 2, ""worker_phase_handoff"": 44, ""worker_recovery_feasible"": 1}","{""external_event:DIS_COMPLETE"": 60, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 8, ""external_event:INS_COMPLETE"": 66, ""external_event:ORDER_RELEASE"": 53, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 6, ""external_event:PROCESS_COMPLETE"": 262, ""reconfiguration_duration_improved"": 18, ""worker_phase_handoff"": 114, ""worker_recovery_feasible"": 2}",56,21,42,176,132,44,18.7,21,0.8571428571428571,0,0.4392708333,0.3710833333,0.4545454545,0.2987012987,0.6629053191
test_reconfiguration_bottleneck_3000009,3000009,reconfiguration_bottleneck,labor_dominant,,True,False,True,False,completed,360,207.0,18,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.4406256884776383,1523.3999999999996,1523.3999999999996,1584.4880845315004,3.2591666666666703,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.5593743115223617,0.5593743115223617,1.0,-0.0,0.4406256884776383,0.4406256884776383,1.0,0.0,0.0,188,110,78,0,376,0,110,0,78,0,188,87,40,14,69,97,188,0,0,0,116,8,1.6206896551724137,0.47584890475405084,0.47264555243941014,0.5593743115223617,0.5294486706924947,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,0ff5c5c64fd1e76f55c6a54327cd7f1275903079d1f1c46b9172dd8a57cdc1c0,300012,1,7349644522044926489,,evaluation_unit_sha256_v2,9.851031996542588,149.56406460003927,27.363977768173854,True,212.5,1350.2,1814.467847119,3.9122222222,12.827729225299926,-2.588235294117647,-12.67477750860452,-16.692700936760442,0.7500000000000001,0.7403432171666667,0.75,188,0.6690391459074733,45,45,0,2070,207.0,994,99.4,1076,107.60000000000001,330,172,73,0.42441860465116277,4,0.023255813953488372,226,226,1.0,134,134,1.0,0,45,0,0,"{""external_event:DIS_COMPLETE"": 22, ""external_event:DIS_COMPLETE+INS_COMPLETE"": 1, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:INS_COMPLETE"": 23, ""external_event:ORDER_RELEASE"": 17, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 1, ""external_event:PROCESS_COMPLETE"": 70, ""reconfiguration_duration_improved"": 7, ""worker_phase_handoff"": 86, ""worker_recovery_feasible"": 7}","{""external_event:DIS_COMPLETE"": 76, ""external_event:DIS_COMPLETE+INS_COMPLETE"": 4, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:INS_COMPLETE"": 64, ""external_event:ORDER_RELEASE"": 53, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 4, ""external_event:PROCESS_COMPLETE"": 240, ""reconfiguration_duration_improved"": 32, ""worker_phase_handoff"": 222, ""worker_recovery_feasible"": 22}",53,24,48,235,149,86,80.7,24,0.9166666666666666,0,0.398125,0.229,0.5974025974,0.3246753247,0.5941905496
test_worker_bottleneck_3000010,3000010,worker_bottleneck,balanced_cost,,True,False,True,False,completed,318,160.9,15,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.4332286364128668,1569.9000000000005,1569.9000000000005,1271.7926118160906,58.03916666666672,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.5667713635871332,0.5667713635871332,1.0,-0.0,0.4332286364128668,0.4332286364128668,1.0,0.0,0.0,165,111,54,0,330,0,111,0,54,0,165,29,40,1,60,40,165,0,0,0,111,7,1.4864864864864864,0.5587723486918772,0.4443308923981406,0.5667713635871332,0.5245830196901865,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,9cab5d2128012a27ded05a9eec81bad01dabf64c03e21cfd1018ea28e61def29,300012,1,99155341341912720,,evaluation_unit_sha256_v2,8.561637297272682,147.7671898000408,26.923387727272587,True,160.0,1324.1,1329.6502472196,2.8580555556,18.563552601767288,0.5625000000000036,-4.351342431928559,1930.7221303989802,0.7496444388000001,0.6042656203666666,0.75,54,0.3176470588235294,8,8,0,1609,160.9,893,89.30000000000001,716,71.60000000000001,791,153,71,0.46405228758169936,5,0.032679738562091505,201,201,1.0,117,117,1.0,0,36,0,0,"{""external_event:DIS_COMPLETE"": 23, ""external_event:DIS_COMPLETE+INS_COMPLETE"": 1, ""external_event:DIS_COMPLETE+ORDER_RELEASE"": 1, ""external_event:INS_COMPLETE"": 22, ""external_event:INS_COMPLETE+ORDER_RELEASE"": 1, ""external_event:ORDER_RELEASE"": 13, ""external_event:PROCESS_COMPLETE"": 68, ""reconfiguration_duration_improved"": 1, ""worker_phase_handoff"": 67, ""worker_recovery_feasible"": 3}","{""external_event:DIS_COMPLETE"": 90, ""external_event:DIS_COMPLETE+INS_COMPLETE"": 2, ""external_event:DIS_COMPLETE+ORDER_RELEASE"": 2, ""external_event:INS_COMPLETE"": 82, ""external_event:INS_COMPLETE+ORDER_RELEASE"": 4, ""external_event:ORDER_RELEASE"": 51, ""external_event:PROCESS_COMPLETE"": 234, ""reconfiguration_duration_improved"": 8, ""worker_phase_handoff"": 156, ""worker_recovery_feasible"": 6}",43,25,50,200,133,67,23.0,25,0.88,0,0.35859375,0.3049166667,0.6029411765,0.3970588235,0.8529598961
test_fatigue_bottleneck_3000011,3000011,fatigue_bottleneck,balanced_cost,,True,False,True,False,completed,269,150.6,16,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.4539092937927903,1443.7000000000003,1443.7000000000003,854.4473667643007,121.61805555555559,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.5460907062072097,0.5460907062072097,1.0,-0.0,0.4539092937927903,0.4539092937927903,1.0,0.0,0.0,127,96,31,0,254,0,96,0,31,0,127,14,19,3,29,11,127,0,0,0,87,4,1.4597701149425288,0.5530031636721119,0.45114635017864435,0.5460907062072097,0.5336727159678234,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,57cc9ee2b520f3822a19938569145f87b7274a2a34b018a9db85c9ad74a54b3b,300012,1,5686230878881684326,,evaluation_unit_sha256_v2,7.1066679989453405,140.17381919990294,26.41884014477822,True,158.4,1373.3,956.8397972415,11.5833333333,5.1263380179130795,-4.924242424242431,-10.701104905166918,949.9400479646523,0.7307536058,0.47727925599999993,0.75,15,0.1388888888888889,1,1,0,1506,150.6,1071,107.10000000000001,435,43.5,894,142,54,0.38028169014084506,2,0.014084507042253521,196,196,1.0,73,73,1.0,0,38,0,0,"{""external_event:DIS_COMPLETE"": 17, ""external_event:INS_COMPLETE"": 16, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:ORDER_RELEASE"": 16, ""external_event:PROCESS_COMPLETE"": 72, ""worker_phase_handoff"": 39}","{""external_event:DIS_COMPLETE"": 54, ""external_event:INS_COMPLETE"": 52, ""external_event:INS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:ORDER_RELEASE"": 67, ""external_event:PROCESS_COMPLETE"": 268, ""reconfiguration_duration_improved"": 2, ""worker_phase_handoff"": 92}",57,17,34,161,122,39,10.4,17,0.7647058823529411,0,0.3811979167,0.3465,0.5540540541,0.2702702703,0.8487002165
test_high_arrival_pressure_3000012,3000012,high_arrival_pressure,balanced_cost,,True,False,True,False,completed,246,148.20000000000002,16,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.49029622063329914,1247.5000000000005,1247.5000000000005,590.7761076737198,97.10472222222221,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.5097037793667009,0.5097037793667009,1.0,-0.0,0.49029622063329914,0.49029622063329914,1.0,0.0,0.0,115,92,23,0,230,0,92,0,23,0,115,15,14,1,28,0,115,0,0,0,89,4,1.2921348314606742,0.4982859141434338,0.36753352095432884,0.5097037793667009,0.4883165614872932,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,9e5a2b3cf3b75c485397efe45df3babbce0defce5dcb7774caf2135ed1166ef9,300012,1,5015361268499335148,,evaluation_unit_sha256_v2,6.4225012003444135,133.5786150000058,26.107728456684608,True,137.8,1145.2,633.1456350308,1.8322222222,8.932937478169787,7.5471698113207575,-6.691908624627741,5199.833232326256,0.5703000000000003,0.2874571614166668,0.75,0,0.0,0,0,1,1482,148.20000000000002,1114,111.4,368,36.800000000000004,918,131,45,0.3435114503816794,2,0.015267175572519083,190,190,1.0,56,56,1.0,0,33,0,0,"{""external_event:DIS_COMPLETE"": 9, ""external_event:DIS_COMPLETE+INS_COMPLETE"": 1, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:INS_COMPLETE"": 12, ""external_event:ORDER_RELEASE"": 15, ""external_event:PROCESS_COMPLETE"": 73, ""reconfiguration_duration_improved"": 3, ""worker_phase_handoff"": 30}","{""external_event:DIS_COMPLETE"": 30, ""external_event:DIS_COMPLETE+INS_COMPLETE"": 4, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 8, ""external_event:INS_COMPLETE"": 42, ""external_event:ORDER_RELEASE"": 57, ""external_event:PROCESS_COMPLETE"": 270, ""reconfiguration_duration_improved"": 10, ""worker_phase_handoff"": 70}",62,13,26,145,115,30,9.200000000000001,13,0.9230769230769231,0,0.3730729167,0.2003333333,0.3466666667,0.2,0.8231934249
test_balanced_3000013,3000013,balanced,fixed_cost_dominant,,True,False,True,False,completed,221,216.5,18,0,0.0,1.0,single_stage_progress_quality_failure_v2,0.0,0.5838563713326522,855.3,855.3,580.2395276432003,135.33888888888893,"{'flow': 1.0, 'cost': 0.0, 'variance': 0.0}",d17fb47064bdfcb2,0.4161436286673478,0.4161436286673478,1.0,-0.0,0.5838563713326521,0.5838563713326521,1.0,0.0,0.0,102,77,25,0,204,0,77,0,25,0,102,11,11,1,21,0,102,0,0,0,76,4,1.3421052631578947,0.4642719598465519,0.28869394657188724,0.4161436286673478,0.3885661877101804,canonical_bounded_quality_v1,cd7a75eec571f2801dad1b7bcac15263d02db4a27e1a43d5c6febd3e057f88de,sampled,formal_sampled,d0d9393d73e9bfeac83d6d267e87f2fa64d897b66890c3d254dfda139a09fe88,300012,1,2811707185734455874,,evaluation_unit_sha256_v2,5.772569100139663,124.15979749988765,26.12022217257766,True,214.6,762.6,424.5061390068,1.2847222222,12.155782848151052,0.8853681267474398,36.685780092783446,10434.486486668706,0.4737000000000001,0.23321666666666674,0.75,0,0.0,0,0,2,2165,216.5,1712,171.20000000000002,453,45.300000000000004,235,119,53,0.44537815126050423,3,0.025210084033613446,168,168,1.0,53,53,1.0,0,30,0,0,"{""external_event:DIS_COMPLETE"": 12, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 1, ""external_event:INS_COMPLETE"": 13, ""external_event:ORDER_RELEASE"": 17, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 1, ""external_event:PROCESS_COMPLETE"": 60, ""worker_phase_handoff"": 27}","{""external_event:DIS_COMPLETE"": 40, ""external_event:DIS_COMPLETE+PROCESS_COMPLETE"": 2, ""external_event:INS_COMPLETE"": 42, ""external_event:ORDER_RELEASE"": 63, ""external_event:ORDER_RELEASE+PROCESS_COMPLETE"": 2, ""external_event:PROCESS_COMPLETE"": 224, ""reconfiguration_duration_improved"": 8, ""worker_phase_handoff"": 60}",51,13,26,131,104,27,7.7,13,0.7692307692307693,0,0.3365104167,0.19925,0.171875,0.15625,0.3224571227
